NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0051606_DETECTION_OF_STIMULUS	GOBP_SPECIES_GO:0051606_DETECTION_OF_STIMULUS	Details ...	303	0.32933682	1.3646216	0.005263158	0.2661069	1.0	4199	tags=28%, list=27%, signal=38%	
GOBP_SPECIES_GO:0002121_INTER-MALE_AGGRESSIVE_BEHAVIOR	GOBP_SPECIES_GO:0002121_INTER-MALE_AGGRESSIVE_BEHAVIOR	Details ...	24	0.4904717	1.3645415	0.086235486	0.2656647	1.0	1053	tags=21%, list=7%, signal=22%	
GOBP_SPECIES_GO:0008277_REGULATION_OF_G_PROTEIN-COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0008277_REGULATION_OF_G_PROTEIN-COUPLED_RECEPTOR_SIGNALING_PATHWAY	Details ...	67	0.39830238	1.3640933	0.06363636	0.26587397	1.0	1742	tags=19%, list=11%, signal=22%	
GOMF_SPECIES_GO:0022836_GATED_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0022836_GATED_CHANNEL_ACTIVITY	Details ...	164	0.35046786	1.3620932	0.019151846	0.26907912	1.0	4806	tags=34%, list=31%, signal=49%	
GOBP_SPECIES_GO:0042417_DOPAMINE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0042417_DOPAMINE_METABOLIC_PROCESS	Details ...	23	0.4972935	1.3602576	0.08264463	0.27201936	1.0	1989	tags=30%, list=13%, signal=35%	
GOBP_SPECIES_GO:1901293_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:1901293_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	199	0.33982366	1.3598036	0.013368984	0.27227262	1.0	4507	tags=40%, list=29%, signal=55%	
GOBP_SPECIES_GO:0042219_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0042219_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	Details ...	25	0.48778012	1.3591679	0.07413793	0.27289957	1.0	4598	tags=64%, list=29%, signal=90%	
GOBP_SPECIES_GO:0044057_REGULATION_OF_SYSTEM_PROCESS	GOBP_SPECIES_GO:0044057_REGULATION_OF_SYSTEM_PROCESS	Details ...	100	0.37057826	1.3586625	0.048104957	0.27313808	1.0	4505	tags=35%, list=29%, signal=49%	
GOMF_SPECIES_GO:0004867_SERINE-TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	GOMF_SPECIES_GO:0004867_SERINE-TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	Details ...	66	0.3973431	1.3584733	0.044753086	0.2728567	1.0	4461	tags=45%, list=28%, signal=63%	
GOMF_SPECIES_GO:0042625_ATPASE-COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0042625_ATPASE-COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	29	0.48184285	1.3577652	0.08585858	0.2736374	1.0	2199	tags=31%, list=14%, signal=36%	
GOBP_SPECIES_GO:0034030_RIBONUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0034030_RIBONUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	49	0.4177969	1.356026	0.07496013	0.2763197	1.0	4240	tags=45%, list=27%, signal=61%	
GOBP_SPECIES_GO:1902476_CHLORIDE_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:1902476_CHLORIDE_TRANSMEMBRANE_TRANSPORT	Details ...	33	0.45827246	1.3558823	0.0790378	0.27594766	1.0	4150	tags=39%, list=26%, signal=53%	
GOBP_SPECIES_GO:0072599_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_SPECIES_GO:0072599_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	Details ...	36	0.44324738	1.3554577	0.07165109	0.2762095	1.0	4809	tags=56%, list=31%, signal=80%	
GOBP_SPECIES_GO:0048259_REGULATION_OF_RECEPTOR-MEDIATED_ENDOCYTOSIS	GOBP_SPECIES_GO:0048259_REGULATION_OF_RECEPTOR-MEDIATED_ENDOCYTOSIS	Details ...	36	0.45358998	1.3550552	0.08196721	0.27630088	1.0	1777	tags=19%, list=11%, signal=22%	
GOMF_SPECIES_GO:0008187_POLY-PYRIMIDINE_TRACT_BINDING	GOMF_SPECIES_GO:0008187_POLY-PYRIMIDINE_TRACT_BINDING	Details ...	24	0.48701483	1.3550001	0.08141593	0.2757708	1.0	2435	tags=29%, list=15%, signal=34%	
GOBP_SPECIES_GO:0045214_SARCOMERE_ORGANIZATION	GOBP_SPECIES_GO:0045214_SARCOMERE_ORGANIZATION	Details ...	57	0.41364646	1.3548474	0.06535948	0.27545872	1.0	4499	tags=40%, list=29%, signal=56%	
GOBP_SPECIES_GO:0060079_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GOBP_SPECIES_GO:0060079_EXCITATORY_POSTSYNAPTIC_POTENTIAL	Details ...	22	0.50287247	1.3545289	0.07652174	0.27542812	1.0	1036	tags=18%, list=7%, signal=19%	
GOBP_SPECIES_GO:0044106_CELLULAR_AMINE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0044106_CELLULAR_AMINE_METABOLIC_PROCESS	Details ...	65	0.39917728	1.3543161	0.05479452	0.27521247	1.0	2034	tags=23%, list=13%, signal=26%	
GOMF_SPECIES_GO:0016765_TRANSFERASE_ACTIVITY,_TRANSFERRING_ALKYL_OR_ARYL_(OTHER_THAN_METHYL)_GROUPS	GOMF_SPECIES_GO:0016765_TRANSFERASE_ACTIVITY,_TRANSFERRING_ALKYL_OR_ARYL_(OTHER_THAN_METHYL)_GROUPS	Details ...	79	0.38723797	1.3542713	0.04819277	0.27466887	1.0	3120	tags=35%, list=20%, signal=44%	
GOBP_SPECIES_GO:0009712_CATECHOL-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009712_CATECHOL-CONTAINING_COMPOUND_METABOLIC_PROCESS	Details ...	24	0.4972854	1.3534958	0.096345514	0.27554098	1.0	1989	tags=29%, list=13%, signal=33%	
GOBP_SPECIES_GO:0030262_APOPTOTIC_NUCLEAR_CHANGES	GOBP_SPECIES_GO:0030262_APOPTOTIC_NUCLEAR_CHANGES	Details ...	16	0.53371286	1.3528234	0.10934744	0.27623448	1.0	1998	tags=31%, list=13%, signal=36%	
GOBP_SPECIES_GO:0009583_DETECTION_OF_LIGHT_STIMULUS	GOBP_SPECIES_GO:0009583_DETECTION_OF_LIGHT_STIMULUS	Details ...	127	0.36424592	1.3508725	0.026950354	0.2794539	1.0	4199	tags=35%, list=27%, signal=47%	
GOBP_SPECIES_GO:0033866_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0033866_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	49	0.4177969	1.3499082	0.06656101	0.28079483	1.0	4240	tags=45%, list=27%, signal=61%	
GOMF_SPECIES_GO:0005507_COPPER_ION_BINDING	GOMF_SPECIES_GO:0005507_COPPER_ION_BINDING	Details ...	26	0.47564635	1.3497466	0.07886435	0.28043467	1.0	2029	tags=35%, list=13%, signal=40%	
GOBP_SPECIES_GO:0015698_INORGANIC_ANION_TRANSPORT	GOBP_SPECIES_GO:0015698_INORGANIC_ANION_TRANSPORT	Details ...	68	0.3968175	1.3497257	0.06402439	0.2798579	1.0	4208	tags=37%, list=27%, signal=50%	
GOMF_SPECIES_GO:0016831_CARBOXY-LYASE_ACTIVITY	GOMF_SPECIES_GO:0016831_CARBOXY-LYASE_ACTIVITY	Details ...	23	0.4972314	1.3495691	0.097039476	0.27955714	1.0	4970	tags=48%, list=32%, signal=70%	
GOCC_SPECIES_GO:0031012_EXTRACELLULAR_MATRIX	GOCC_SPECIES_GO:0031012_EXTRACELLULAR_MATRIX	Details ...	293	0.3290849	1.3487031	0.009987515	0.28063962	1.0	2679	tags=20%, list=17%, signal=24%	
GOBP_SPECIES_GO:0009308_AMINE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009308_AMINE_METABOLIC_PROCESS	Details ...	65	0.39917728	1.3465967	0.053254437	0.28425276	1.0	2034	tags=23%, list=13%, signal=26%	
GOBP_SPECIES_GO:0060914_HEART_FORMATION	GOBP_SPECIES_GO:0060914_HEART_FORMATION	Details ...	17	0.5313171	1.3465883	0.096551724	0.28363755	1.0	1699	tags=29%, list=11%, signal=33%	
GOBP_SPECIES_GO:0009165_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009165_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	Details ...	199	0.33982372	1.3463606	0.017449664	0.28344083	1.0	4507	tags=40%, list=29%, signal=55%	
GOBP_SPECIES_GO:0034033_PURINE_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0034033_PURINE_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	49	0.4177969	1.3459696	0.06552262	0.283655	1.0	4240	tags=45%, list=27%, signal=61%	
GOBP_SPECIES_GO:0000027_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GOBP_SPECIES_GO:0000027_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	Details ...	35	0.44843265	1.3457603	0.07214765	0.2834484	1.0	2867	tags=40%, list=18%, signal=49%	
GOBP_SPECIES_GO:0009581_DETECTION_OF_EXTERNAL_STIMULUS	GOBP_SPECIES_GO:0009581_DETECTION_OF_EXTERNAL_STIMULUS	Details ...	152	0.35052606	1.3443342	0.018361581	0.2857043	1.0	4199	tags=33%, list=27%, signal=44%	
GOBP_SPECIES_GO:0006309_APOPTOTIC_D_FRAGMENTATION	GOBP_SPECIES_GO:0006309_APOPTOTIC_D_FRAGMENTATION	Details ...	16	0.53371286	1.3432549	0.11764706	0.28720322	1.0	1998	tags=31%, list=13%, signal=36%	
GOMF_SPECIES_GO:0033300_DEHYDROASCORBIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0033300_DEHYDROASCORBIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	18	0.50448555	1.3420298	0.10424028	0.2891007	1.0	5899	tags=56%, list=37%, signal=89%	
GOBP_SPECIES_GO:0009582_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_SPECIES_GO:0009582_DETECTION_OF_ABIOTIC_STIMULUS	Details ...	152	0.35052606	1.3419589	0.025423728	0.28862256	1.0	4199	tags=33%, list=27%, signal=44%	
GOMF_SPECIES_GO:0015370_SOLUTE:SODIUM_SYMPORTER_ACTIVITY	GOMF_SPECIES_GO:0015370_SOLUTE:SODIUM_SYMPORTER_ACTIVITY	Details ...	35	0.44304064	1.3416175	0.08637874	0.2886686	1.0	2511	tags=23%, list=16%, signal=27%	
GOMF_SPECIES_GO:0030228_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_SPECIES_GO:0030228_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	Details ...	18	0.529498	1.3414104	0.114982575	0.28843343	1.0	2500	tags=33%, list=16%, signal=40%	
GOBP_SPECIES_GO:0046174_POLYOL_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0046174_POLYOL_CATABOLIC_PROCESS	Details ...	26	0.4825185	1.3391938	0.08422939	0.29225743	1.0	4792	tags=50%, list=30%, signal=72%	
GOBP_SPECIES_GO:0009132_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009132_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	Details ...	58	0.40070227	1.3387723	0.0547504	0.29255745	1.0	2225	tags=28%, list=14%, signal=32%	
GOBP_SPECIES_GO:0019320_HEXOSE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0019320_HEXOSE_CATABOLIC_PROCESS	Details ...	16	0.5399543	1.3385235	0.11247803	0.2924482	1.0	3419	tags=38%, list=22%, signal=48%	
GOBP_SPECIES_GO:0009179_PURINE_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009179_PURINE_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	Details ...	42	0.4254969	1.3379015	0.087171055	0.2930637	1.0	2225	tags=29%, list=14%, signal=33%	
GOBP_SPECIES_GO:0003015_HEART_PROCESS	GOBP_SPECIES_GO:0003015_HEART_PROCESS	Details ...	76	0.38084957	1.3341149	0.053125	0.30026695	1.0	4002	tags=37%, list=25%, signal=49%	
GOBP_SPECIES_GO:0046031_ADP_METABOLIC_PROCESS	GOBP_SPECIES_GO:0046031_ADP_METABOLIC_PROCESS	Details ...	42	0.4254969	1.3335576	0.07507987	0.3008205	1.0	2225	tags=29%, list=14%, signal=33%	
GOBP_SPECIES_GO:0032787_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0032787_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	Details ...	335	0.31853536	1.3327981	0.0088383835	0.30181903	1.0	4284	tags=33%, list=27%, signal=45%	
GOBP_SPECIES_GO:0008299_ISOPRENOID_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0008299_ISOPRENOID_BIOSYNTHETIC_PROCESS	Details ...	40	0.4338355	1.3319552	0.06782334	0.30286843	1.0	2270	tags=33%, list=14%, signal=38%	
GOCC_SPECIES_GO:0031301_INTEGRAL_COMPONENT_OF_ORGANELLE_MEMBRANE	GOCC_SPECIES_GO:0031301_INTEGRAL_COMPONENT_OF_ORGANELLE_MEMBRANE	Details ...	240	0.3312705	1.3307406	0.014211887	0.30478474	1.0	3723	tags=37%, list=24%, signal=47%	
GOBP_SPECIES_GO:0008015_BLOOD_CIRCULATION	GOBP_SPECIES_GO:0008015_BLOOD_CIRCULATION	Details ...	55	0.40525943	1.3295808	0.07012195	0.30655447	1.0	4002	tags=42%, list=25%, signal=56%	
GOBP_SPECIES_GO:0033014_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0033014_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	Details ...	19	0.49900293	1.3271991	0.1097973	0.31102175	1.0	3509	tags=42%, list=22%, signal=54%	
GOBP_SPECIES_GO:0006873_CELLULAR_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0006873_CELLULAR_ION_HOMEOSTASIS	Details ...	167	0.34097958	1.326322	0.026610645	0.3122354	1.0	3074	tags=27%, list=20%, signal=33%	
GOBP_SPECIES_GO:0006921_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_SPECIES_GO:0006921_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	Details ...	16	0.53371286	1.3261602	0.12690355	0.3119522	1.0	1998	tags=31%, list=13%, signal=36%	
GOBP_SPECIES_GO:0042743_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0042743_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	Details ...	23	0.48032042	1.3258641	0.109656304	0.3119212	1.0	5216	tags=30%, list=33%, signal=45%	
GOCC_SPECIES_GO:0012507_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	GOCC_SPECIES_GO:0012507_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	Details ...	16	0.5286444	1.3253268	0.12941177	0.31237933	1.0	3983	tags=63%, list=25%, signal=84%	
GOMF_SPECIES_GO:0008757_S-ADENOSYLMETHIONINE-DEPENDENT_METHYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0008757_S-ADENOSYLMETHIONINE-DEPENDENT_METHYLTRANSFERASE_ACTIVITY	Details ...	96	0.36717582	1.3243723	0.0542522	0.31372818	1.0	3084	tags=38%, list=20%, signal=46%	
GOBP_SPECIES_GO:0042744_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0042744_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	Details ...	23	0.48032042	1.324057	0.10945274	0.31376037	1.0	5216	tags=30%, list=33%, signal=45%	
GOBP_SPECIES_GO:0006875_CELLULAR_METAL_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0006875_CELLULAR_METAL_ION_HOMEOSTASIS	Details ...	136	0.3514247	1.3238767	0.034383953	0.31352827	1.0	3074	tags=29%, list=20%, signal=35%	
GOBP_SPECIES_GO:0006690_ICOSANOID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006690_ICOSANOID_METABOLIC_PROCESS	Details ...	15	0.5453336	1.323758	0.13427562	0.31311843	1.0	1293	tags=27%, list=8%, signal=29%	
GOBP_SPECIES_GO:0061864_BASEMENT_MEMBRANE_CONSTITUENT_SECRETION	GOBP_SPECIES_GO:0061864_BASEMENT_MEMBRANE_CONSTITUENT_SECRETION	Details ...	15	0.53494376	1.3229976	0.13612565	0.31400064	1.0	2065	tags=27%, list=13%, signal=31%	
GOBP_SPECIES_GO:0009135_PURINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009135_PURINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	Details ...	42	0.4254969	1.3222405	0.091973245	0.31491685	1.0	2225	tags=29%, list=14%, signal=33%	
GOMF_SPECIES_GO:0080030_METHYL_INDOLE-3-ACETATE_ESTERASE_ACTIVITY	GOMF_SPECIES_GO:0080030_METHYL_INDOLE-3-ACETATE_ESTERASE_ACTIVITY	Details ...	31	0.4461214	1.3209741	0.0900474	0.31705508	1.0	3917	tags=39%, list=25%, signal=51%	
GOBP_SPECIES_GO:0042398_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0042398_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	Details ...	24	0.47780612	1.3188148	0.119250424	0.32106906	1.0	3153	tags=42%, list=20%, signal=52%	
GOCC_SPECIES_GO:0045211_POSTSYNAPTIC_MEMBRANE	GOCC_SPECIES_GO:0045211_POSTSYNAPTIC_MEMBRANE	Details ...	84	0.3723373	1.3182766	0.055214725	0.3215551	1.0	5752	tags=49%, list=37%, signal=76%	
GOMF_SPECIES_GO:0016878_ACID-THIOL_LIGASE_ACTIVITY	GOMF_SPECIES_GO:0016878_ACID-THIOL_LIGASE_ACTIVITY	Details ...	32	0.44341707	1.3177099	0.102649	0.32213202	1.0	3429	tags=38%, list=22%, signal=48%	
GOMF_SPECIES_GO:0015276_LIGAND-GATED_ION_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0015276_LIGAND-GATED_ION_CHANNEL_ACTIVITY	Details ...	99	0.3678763	1.3177087	0.061764706	0.3214723	1.0	4805	tags=32%, list=31%, signal=46%	
GOBP_SPECIES_GO:0006812_CATION_TRANSPORT	GOBP_SPECIES_GO:0006812_CATION_TRANSPORT	Details ...	476	0.30950454	1.3174717	0.0048721074	0.32129002	1.0	4505	tags=35%, list=29%, signal=48%	
GOMF_SPECIES_GO:0061135_ENDOPEPTIDASE_REGULATOR_ACTIVITY	GOMF_SPECIES_GO:0061135_ENDOPEPTIDASE_REGULATOR_ACTIVITY	Details ...	90	0.3684452	1.3170978	0.064856716	0.3214788	1.0	3950	tags=39%, list=25%, signal=52%	
GOMF_SPECIES_GO:0005353_FRUCTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0005353_FRUCTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	18	0.50448555	1.3168656	0.13712375	0.32131848	1.0	5899	tags=56%, list=37%, signal=89%	
GOMF_SPECIES_GO:0004866_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	GOMF_SPECIES_GO:0004866_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	Details ...	90	0.3684452	1.3168455	0.055800293	0.32070586	1.0	3950	tags=39%, list=25%, signal=52%	
GOBP_SPECIES_GO:0003013_CIRCULATORY_SYSTEM_PROCESS	GOBP_SPECIES_GO:0003013_CIRCULATORY_SYSTEM_PROCESS	Details ...	76	0.38084957	1.3163401	0.06315789	0.32111806	1.0	4002	tags=37%, list=25%, signal=49%	
GOMF_SPECIES_GO:0022834_LIGAND-GATED_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0022834_LIGAND-GATED_CHANNEL_ACTIVITY	Details ...	99	0.3678763	1.3161347	0.05972435	0.32085806	1.0	4805	tags=32%, list=31%, signal=46%	
GOBP_SPECIES_GO:0090407_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0090407_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	353	0.31306958	1.3158364	0.00879397	0.3208207	1.0	4507	tags=37%, list=29%, signal=50%	
GOBP_SPECIES_GO:0006979_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_SPECIES_GO:0006979_RESPONSE_TO_OXIDATIVE_STRESS	Details ...	226	0.32821694	1.3153602	0.024934383	0.32117072	1.0	2537	tags=21%, list=16%, signal=25%	
GOBP_SPECIES_GO:0060047_HEART_CONTRACTION	GOBP_SPECIES_GO:0060047_HEART_CONTRACTION	Details ...	55	0.40525943	1.313602	0.08188976	0.3242616	1.0	4002	tags=42%, list=25%, signal=56%	
GOBP_SPECIES_GO:0090659_WALKING_BEHAVIOR	GOBP_SPECIES_GO:0090659_WALKING_BEHAVIOR	Details ...	21	0.4912192	1.3130594	0.12136752	0.32487082	1.0	3021	tags=43%, list=19%, signal=53%	
GOBP_SPECIES_GO:0046500_S-ADENOSYLMETHIONINE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0046500_S-ADENOSYLMETHIONINE_METABOLIC_PROCESS	Details ...	19	0.49410725	1.3128009	0.13171577	0.32483742	1.0	4518	tags=63%, list=29%, signal=88%	
GOBP_SPECIES_GO:0019934_CGMP-MEDIATED_SIGNALING	GOBP_SPECIES_GO:0019934_CGMP-MEDIATED_SIGNALING	Details ...	19	0.50298935	1.3125302	0.13536379	0.32476306	1.0	511	tags=21%, list=3%, signal=22%	
GOBP_SPECIES_GO:0009185_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009185_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	Details ...	47	0.41306376	1.3116394	0.08082409	0.32594967	1.0	2225	tags=28%, list=14%, signal=32%	
GOBP_SPECIES_GO:0015755_FRUCTOSE_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:0015755_FRUCTOSE_TRANSMEMBRANE_TRANSPORT	Details ...	18	0.50448555	1.3102021	0.13013698	0.32835898	1.0	5899	tags=56%, list=37%, signal=89%	
GOMF_SPECIES_GO:0042910_XENOBIOTIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0042910_XENOBIOTIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	17	0.51555234	1.3085926	0.13678373	0.33115906	1.0	4029	tags=53%, list=26%, signal=71%	
GOBP_SPECIES_GO:0043112_RECEPTOR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0043112_RECEPTOR_METABOLIC_PROCESS	Details ...	32	0.43217662	1.3042918	0.10305958	0.34014073	1.0	4765	tags=41%, list=30%, signal=58%	
GOBP_SPECIES_GO:0042181_KETONE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0042181_KETONE_BIOSYNTHETIC_PROCESS	Details ...	49	0.40353024	1.3040539	0.10015649	0.33996692	1.0	2338	tags=31%, list=15%, signal=36%	
GOBP_SPECIES_GO:0042693_MUSCLE_CELL_FATE_COMMITMENT	GOBP_SPECIES_GO:0042693_MUSCLE_CELL_FATE_COMMITMENT	Details ...	32	0.4459646	1.3038961	0.089655176	0.3396279	1.0	4079	tags=38%, list=26%, signal=51%	
GOBP_SPECIES_GO:0043649_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0043649_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	Details ...	16	0.50764596	1.303323	0.15008432	0.34026247	1.0	460	tags=19%, list=3%, signal=19%	
GOBP_SPECIES_GO:0061320_PERICARDIAL_NEPHROCYTE_DIFFERENTIATION	GOBP_SPECIES_GO:0061320_PERICARDIAL_NEPHROCYTE_DIFFERENTIATION	Details ...	18	0.50392145	1.301214	0.14638448	0.34435028	1.0	3087	tags=39%, list=20%, signal=48%	
GOBP_SPECIES_GO:0042692_MUSCLE_CELL_DIFFERENTIATION	GOBP_SPECIES_GO:0042692_MUSCLE_CELL_DIFFERENTIATION	Details ...	212	0.3289104	1.3006803	0.029931974	0.34483954	1.0	4499	tags=37%, list=29%, signal=51%	
GOBP_SPECIES_GO:0006665_SPHINGOLIPID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006665_SPHINGOLIPID_METABOLIC_PROCESS	Details ...	89	0.369774	1.3006375	0.054411765	0.3442543	1.0	3361	tags=34%, list=21%, signal=43%	
GOBP_SPECIES_GO:2000765_REGULATION_OF_CYTOPLASMIC_TRANSLATION	GOBP_SPECIES_GO:2000765_REGULATION_OF_CYTOPLASMIC_TRANSLATION	Details ...	26	0.45809764	1.2990642	0.12162162	0.3471483	1.0	3493	tags=50%, list=22%, signal=64%	
GOBP_SPECIES_GO:0045807_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_SPECIES_GO:0045807_POSITIVE_REGULATION_OF_ENDOCYTOSIS	Details ...	77	0.37426066	1.2989519	0.07496252	0.34672093	1.0	3108	tags=29%, list=20%, signal=35%	
GOCC_SPECIES_GO:0030017_SARCOMERE	GOCC_SPECIES_GO:0030017_SARCOMERE	Details ...	103	0.3555224	1.2982076	0.04804805	0.3478478	1.0	4474	tags=38%, list=28%, signal=53%	
GOBP_SPECIES_GO:0055088_LIPID_HOMEOSTASIS	GOBP_SPECIES_GO:0055088_LIPID_HOMEOSTASIS	Details ...	138	0.3429474	1.2981929	0.04689655	0.34721118	1.0	5035	tags=40%, list=32%, signal=58%	
GOBP_SPECIES_GO:0070837_DEHYDROASCORBIC_ACID_TRANSPORT	GOBP_SPECIES_GO:0070837_DEHYDROASCORBIC_ACID_TRANSPORT	Details ...	18	0.50448555	1.297619	0.136876	0.34780926	1.0	5899	tags=56%, list=37%, signal=89%	
GOBP_SPECIES_GO:0008069_DORSAL/VENTRAL_AXIS_SPECIFICATION,_OVARIAN_FOLLICULAR_EPITHELIUM	GOBP_SPECIES_GO:0008069_DORSAL/VENTRAL_AXIS_SPECIFICATION,_OVARIAN_FOLLICULAR_EPITHELIUM	Details ...	23	0.47528514	1.2945889	0.12837838	0.35423517	1.0	2611	tags=35%, list=17%, signal=42%	
GOMF_SPECIES_GO:0051536_IRON-SULFUR_CLUSTER_BINDING	GOMF_SPECIES_GO:0051536_IRON-SULFUR_CLUSTER_BINDING	Details ...	66	0.38569722	1.2943262	0.079744816	0.35416582	1.0	2232	tags=29%, list=14%, signal=33%	
