NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0001894_TISSUE_HOMEOSTASIS	GOBP_SPECIES_GO:0001894_TISSUE_HOMEOSTASIS		112	0.36521104	1.4658825	0.009508716	0.27407807	1.0	4051	tags=37%, list=26%, signal=49%	
GOBP_SPECIES_GO:0044403_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP_SPECIES_GO:0044403_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION		83	0.37728223	1.4658315	0.010256411	0.27332756	1.0	2299	tags=29%, list=15%, signal=34%	
GOBP_SPECIES_GO:0007414_AXONAL_DEFASCICULATION	GOBP_SPECIES_GO:0007414_AXONAL_DEFASCICULATION		23	0.49763635	1.4658189	0.03979239	0.27250046	1.0	2066	tags=35%, list=13%, signal=40%	
GOBP_SPECIES_GO:0014019_NEUROBLAST_DEVELOPMENT	GOBP_SPECIES_GO:0014019_NEUROBLAST_DEVELOPMENT		57	0.40543887	1.4658145	0.026269702	0.27165157	1.0	1851	tags=23%, list=12%, signal=26%	
GOMF_SPECIES_GO:0016462_PYROPHOSPHATASE_ACTIVITY	GOMF_SPECIES_GO:0016462_PYROPHOSPHATASE_ACTIVITY		425	0.31468683	1.4656063	0.0	0.27126765	1.0	4282	tags=40%, list=27%, signal=53%	
GOBP_SPECIES_GO:0033673_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP_SPECIES_GO:0033673_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY		31	0.470941	1.46459	0.04695652	0.2725419	1.0	4414	tags=48%, list=28%, signal=67%	
GOBP_SPECIES_GO:0098771_INORGANIC_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0098771_INORGANIC_ION_HOMEOSTASIS		214	0.33422843	1.4629222	0.0	0.27514967	1.0	5134	tags=45%, list=33%, signal=66%	
GOBP_SPECIES_GO:0090659_WALKING_BEHAVIOR	GOBP_SPECIES_GO:0090659_WALKING_BEHAVIOR		21	0.50130826	1.4623519	0.049469966	0.27548414	1.0	2911	tags=43%, list=18%, signal=53%	
GOBP_SPECIES_GO:0006760_FOLIC_ACID-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006760_FOLIC_ACID-CONTAINING_COMPOUND_METABOLIC_PROCESS		18	0.5356797	1.4621131	0.055045873	0.27503902	1.0	4373	tags=50%, list=28%, signal=69%	
GOBP_SPECIES_GO:0090257_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	GOBP_SPECIES_GO:0090257_REGULATION_OF_MUSCLE_SYSTEM_PROCESS		20	0.5187561	1.4617413	0.06813996	0.2749553	1.0	4144	tags=35%, list=26%, signal=47%	
GOBP_SPECIES_GO:0035225_DETERMINATION_OF_GENITAL_DISC_PRIMORDIUM	GOBP_SPECIES_GO:0035225_DETERMINATION_OF_GENITAL_DISC_PRIMORDIUM		19	0.52293795	1.4601891	0.051327433	0.27723157	1.0	4075	tags=42%, list=26%, signal=57%	
GOBP_SPECIES_GO:0036294_CELLULAR_RESPONSE_TO_DECREASED_OXYGEN_LEVELS	GOBP_SPECIES_GO:0036294_CELLULAR_RESPONSE_TO_DECREASED_OXYGEN_LEVELS		61	0.4036368	1.4595144	0.011363637	0.27791408	1.0	3545	tags=43%, list=23%, signal=55%	
GOBP_SPECIES_GO:0070988_DEMETHYLATION	GOBP_SPECIES_GO:0070988_DEMETHYLATION		24	0.4949365	1.4590409	0.059859157	0.2780203	1.0	2322	tags=29%, list=15%, signal=34%	
GOBP_SPECIES_GO:0048052_R1/R6_CELL_DIFFERENTIATION	GOBP_SPECIES_GO:0048052_R1/R6_CELL_DIFFERENTIATION		18	0.5225237	1.4578502	0.047016274	0.27967724	1.0	1569	tags=28%, list=10%, signal=31%	
GOMF_SPECIES_GO:0033218_AMIDE_BINDING	GOMF_SPECIES_GO:0033218_AMIDE_BINDING		139	0.35464564	1.4568403	0.0015313936	0.2809707	1.0	4354	tags=41%, list=28%, signal=56%	
GOMF_SPECIES_GO:0016817_HYDROLASE_ACTIVITY,_ACTING_ON_ACID_ANHYDRIDES	GOMF_SPECIES_GO:0016817_HYDROLASE_ACTIVITY,_ACTING_ON_ACID_ANHYDRIDES		429	0.31262836	1.4566638	0.0	0.28052208	1.0	4282	tags=39%, list=27%, signal=52%	
GOMF_SPECIES_GO:0008194_UDP-GLYCOSYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0008194_UDP-GLYCOSYLTRANSFERASE_ACTIVITY		111	0.36559454	1.456207	0.007886435	0.280572	1.0	2638	tags=29%, list=17%, signal=34%	
GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS		179	0.34161702	1.4560513	0.0062402496	0.28010488	1.0	5216	tags=47%, list=33%, signal=70%	
GOBP_SPECIES_GO:0050801_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0050801_ION_HOMEOSTASIS		214	0.33422843	1.4555169	0.00295858	0.2802776	1.0	5134	tags=45%, list=33%, signal=66%	
GOBP_SPECIES_GO:0038127_ERBB_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0038127_ERBB_SIGNALING_PATHWAY		112	0.3588309	1.4551694	0.006546645	0.28014505	1.0	5345	tags=50%, list=34%, signal=75%	
GOMF_SPECIES_GO:0005342_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0005342_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		144	0.3485505	1.4543616	0.011272142	0.28115377	1.0	3248	tags=28%, list=21%, signal=36%	
GOBP_SPECIES_GO:0055080_CATION_HOMEOSTASIS	GOBP_SPECIES_GO:0055080_CATION_HOMEOSTASIS		214	0.33422843	1.4541638	0.001447178	0.28074715	1.0	5134	tags=45%, list=33%, signal=66%	
GOBP_SPECIES_GO:0070588_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:0070588_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		63	0.39520255	1.4536614	0.032733224	0.28108838	1.0	2911	tags=32%, list=18%, signal=39%	
GOMF_SPECIES_GO:0017111_NUCLEOSIDE-TRIPHOSPHATASE_ACTIVITY	GOMF_SPECIES_GO:0017111_NUCLEOSIDE-TRIPHOSPHATASE_ACTIVITY		386	0.3156321	1.4528534	0.0	0.28211737	1.0	4282	tags=40%, list=27%, signal=53%	
GOMF_SPECIES_GO:0052689_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY	GOMF_SPECIES_GO:0052689_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY		166	0.34331653	1.4526482	0.00155521	0.28170606	1.0	3680	tags=36%, list=23%, signal=46%	
GOBP_SPECIES_GO:0046822_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_SPECIES_GO:0046822_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		57	0.403608	1.4524703	0.019366197	0.28129312	1.0	4694	tags=51%, list=30%, signal=72%	
GOMF_SPECIES_GO:0019901_PROTEIN_KINASE_BINDING	GOMF_SPECIES_GO:0019901_PROTEIN_KINASE_BINDING		122	0.35945553	1.4522504	0.0061255745	0.2809181	1.0	5154	tags=49%, list=33%, signal=73%	
GOMF_SPECIES_GO:0046943_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0046943_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		144	0.3485505	1.4507388	0.0015698588	0.28324795	1.0	3248	tags=28%, list=21%, signal=36%	
GOBP_SPECIES_GO:0007167_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0007167_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY		416	0.31258258	1.4496338	0.0014245014	0.28476766	1.0	5055	tags=45%, list=32%, signal=64%	
GOMF_SPECIES_GO:0042277_PEPTIDE_BINDING	GOMF_SPECIES_GO:0042277_PEPTIDE_BINDING		102	0.36592335	1.4495381	0.015822785	0.28413615	1.0	4214	tags=41%, list=27%, signal=56%	
GOBP_SPECIES_GO:0000184_NUCLEAR-TRANSCRIBED_MR_CATABOLIC_PROCESS,_NONSENSE-MEDIATED_DECAY	GOBP_SPECIES_GO:0000184_NUCLEAR-TRANSCRIBED_MR_CATABOLIC_PROCESS,_NONSENSE-MEDIATED_DECAY		28	0.4713256	1.4491613	0.043010753	0.28412154	1.0	2291	tags=39%, list=15%, signal=46%	
GOMF_SPECIES_GO:0015932_NUCLEOBASE-CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0015932_NUCLEOBASE-CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		31	0.46754333	1.4489563	0.055357143	0.2837591	1.0	3621	tags=42%, list=23%, signal=54%	
GOBP_SPECIES_GO:0030488_TR_METHYLATION	GOBP_SPECIES_GO:0030488_TR_METHYLATION		33	0.45625734	1.4488008	0.033043478	0.28331324	1.0	5505	tags=64%, list=35%, signal=98%	
GOBP_SPECIES_GO:0030808_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0030808_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		19	0.51213294	1.4484161	0.06591337	0.28336108	1.0	1424	tags=37%, list=9%, signal=40%	
GOBP_SPECIES_GO:0051170_IMPORT_INTO_NUCLEUS	GOBP_SPECIES_GO:0051170_IMPORT_INTO_NUCLEUS		58	0.40357524	1.4479243	0.023529412	0.2835911	1.0	4694	tags=55%, list=30%, signal=78%	
GOBP_SPECIES_GO:0006749_GLUTATHIONE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006749_GLUTATHIONE_METABOLIC_PROCESS		45	0.41734126	1.4467615	0.043844856	0.2853302	1.0	3937	tags=36%, list=25%, signal=47%	
GOBP_SPECIES_GO:0002385_MUCOSAL_IMMUNE_RESPONSE	GOBP_SPECIES_GO:0002385_MUCOSAL_IMMUNE_RESPONSE		33	0.45091966	1.4464713	0.0448505	0.28517935	1.0	1565	tags=24%, list=10%, signal=27%	
GOBP_SPECIES_GO:0010675_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0010675_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		36	0.45015442	1.4464697	0.03125	0.28438646	1.0	2414	tags=33%, list=15%, signal=39%	
GOBP_SPECIES_GO:0016331_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	GOBP_SPECIES_GO:0016331_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM		226	0.3302259	1.4464297	0.0028901733	0.283671	1.0	4235	tags=37%, list=27%, signal=50%	
GOBP_SPECIES_GO:0036314_RESPONSE_TO_STEROL	GOBP_SPECIES_GO:0036314_RESPONSE_TO_STEROL		89	0.37780675	1.4463087	0.016474465	0.283099	1.0	1672	tags=22%, list=11%, signal=25%	
GOMF_SPECIES_GO:0016773_PHOSPHOTRANSFERASE_ACTIVITY,_ALCOHOL_GROUP_AS_ACCEPTOR	GOMF_SPECIES_GO:0016773_PHOSPHOTRANSFERASE_ACTIVITY,_ALCOHOL_GROUP_AS_ACCEPTOR		319	0.3181402	1.4460349	0.0	0.2829386	1.0	4993	tags=40%, list=32%, signal=57%	
GOBP_SPECIES_GO:0001742_OENOCYTE_DIFFERENTIATION	GOBP_SPECIES_GO:0001742_OENOCYTE_DIFFERENTIATION		22	0.5022333	1.4440122	0.04363002	0.28641003	1.0	4408	tags=45%, list=28%, signal=63%	
GOBP_SPECIES_GO:0010632_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_SPECIES_GO:0010632_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		87	0.37765872	1.4436473	0.0154373925	0.2862505	1.0	4165	tags=38%, list=26%, signal=51%	
GOMF_SPECIES_GO:0004674_PROTEIN_SERINE/THREONINE_KINASE_ACTIVITY	GOMF_SPECIES_GO:0004674_PROTEIN_SERINE/THREONINE_KINASE_ACTIVITY		171	0.33845246	1.4432229	0.0077639753	0.28629625	1.0	4574	tags=37%, list=29%, signal=51%	
GOBP_SPECIES_GO:0002251_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	GOBP_SPECIES_GO:0002251_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE		33	0.45091966	1.4424584	0.034798536	0.2871803	1.0	1565	tags=24%, list=10%, signal=27%	
GOMF_SPECIES_GO:0061783_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY	GOMF_SPECIES_GO:0061783_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY		17	0.53228325	1.4416804	0.061594203	0.28787023	1.0	3356	tags=47%, list=21%, signal=60%	
GOBP_SPECIES_GO:0006688_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006688_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS		21	0.5009498	1.4416364	0.052539404	0.28717148	1.0	1260	tags=24%, list=8%, signal=26%	
GOBP_SPECIES_GO:0006469_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	GOBP_SPECIES_GO:0006469_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY		30	0.46129772	1.4378076	0.05840708	0.29481283	1.0	4839	tags=50%, list=31%, signal=72%	
GOBP_SPECIES_GO:0072507_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_SPECIES_GO:0072507_DIVALENT_INORGANIC_CATION_HOMEOSTASIS		110	0.36132804	1.4377569	0.01529052	0.29414922	1.0	3462	tags=35%, list=22%, signal=45%	
GOBP_SPECIES_GO:0007628_ADULT_WALKING_BEHAVIOR	GOBP_SPECIES_GO:0007628_ADULT_WALKING_BEHAVIOR		19	0.5167391	1.4359796	0.06690778	0.29701313	1.0	2911	tags=47%, list=18%, signal=58%	
GOBP_SPECIES_GO:0008089_ANTEROGRADE_AXONAL_TRANSPORT	GOBP_SPECIES_GO:0008089_ANTEROGRADE_AXONAL_TRANSPORT		39	0.43190145	1.4357497	0.029038113	0.29670745	1.0	2147	tags=26%, list=14%, signal=30%	
GOMF_SPECIES_GO:0004672_PROTEIN_KINASE_ACTIVITY	GOMF_SPECIES_GO:0004672_PROTEIN_KINASE_ACTIVITY		222	0.3271772	1.4349749	0.0044313148	0.29755798	1.0	4757	tags=39%, list=30%, signal=55%	
GOBP_SPECIES_GO:0051168_NUCLEAR_EXPORT	GOBP_SPECIES_GO:0051168_NUCLEAR_EXPORT		107	0.35649225	1.4344075	0.012861736	0.29785904	1.0	4191	tags=42%, list=27%, signal=57%	
GOBP_SPECIES_GO:0016081_SYNAPTIC_VESICLE_DOCKING	GOBP_SPECIES_GO:0016081_SYNAPTIC_VESICLE_DOCKING		17	0.5256953	1.4323832	0.077441074	0.3015622	1.0	1797	tags=29%, list=11%, signal=33%	
GOBP_SPECIES_GO:0071407_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	GOBP_SPECIES_GO:0071407_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND		100	0.364012	1.4303008	0.01826484	0.30536512	1.0	1785	tags=22%, list=11%, signal=25%	
GOBP_SPECIES_GO:0040040_THERMOSENSORY_BEHAVIOR	GOBP_SPECIES_GO:0040040_THERMOSENSORY_BEHAVIOR		33	0.446666	1.4291722	0.055652175	0.30708507	1.0	4573	tags=48%, list=29%, signal=68%	
GOBP_SPECIES_GO:0031396_REGULATION_OF_PROTEIN_UBIQUITINATION	GOBP_SPECIES_GO:0031396_REGULATION_OF_PROTEIN_UBIQUITINATION		41	0.41895354	1.4287176	0.050347224	0.30726382	1.0	2360	tags=27%, list=15%, signal=31%	
GOBP_SPECIES_GO:0010035_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_SPECIES_GO:0010035_RESPONSE_TO_INORGANIC_SUBSTANCE		132	0.35011542	1.4274477	0.009146341	0.30927524	1.0	2539	tags=24%, list=16%, signal=29%	
GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I		38	0.43724653	1.4273007	0.03169014	0.30877206	1.0	3186	tags=45%, list=20%, signal=56%	
GOMF_SPECIES_GO:0019900_KINASE_BINDING	GOMF_SPECIES_GO:0019900_KINASE_BINDING		136	0.3471693	1.4272419	0.006259781	0.30805874	1.0	5154	tags=48%, list=33%, signal=70%	
GOBP_SPECIES_GO:0000054_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	GOBP_SPECIES_GO:0000054_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS		26	0.46570203	1.4265758	0.06352087	0.30871326	1.0	3984	tags=54%, list=25%, signal=72%	
GOBP_SPECIES_GO:0007264_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_SPECIES_GO:0007264_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		212	0.33229196	1.42657	0.0015037594	0.30790854	1.0	5103	tags=45%, list=32%, signal=65%	
GOBP_SPECIES_GO:0035967_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_SPECIES_GO:0035967_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		67	0.38660166	1.4260743	0.029950082	0.30814114	1.0	5557	tags=55%, list=35%, signal=85%	
GOBP_SPECIES_GO:0018990_ECDYSIS,_CHITIN-BASED_CUTICLE	GOBP_SPECIES_GO:0018990_ECDYSIS,_CHITIN-BASED_CUTICLE		22	0.4940127	1.4260664	0.060822897	0.3073651	1.0	2488	tags=36%, list=16%, signal=43%	
GOBP_SPECIES_GO:0042306_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_SPECIES_GO:0042306_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		21	0.4959255	1.4259285	0.06329114	0.30684602	1.0	5416	tags=71%, list=34%, signal=109%	
GOBP_SPECIES_GO:0042326_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_SPECIES_GO:0042326_NEGATIVE_REGULATION_OF_PHOSPHORYLATION		42	0.42376587	1.4255654	0.034941763	0.30690002	1.0	4414	tags=45%, list=28%, signal=63%	
GOBP_SPECIES_GO:0009451_R_MODIFICATION	GOBP_SPECIES_GO:0009451_R_MODIFICATION		124	0.3491445	1.4247872	0.0234375	0.3078882	1.0	4771	tags=42%, list=30%, signal=60%	
GOBP_SPECIES_GO:0009453_ENERGY_TAXIS	GOBP_SPECIES_GO:0009453_ENERGY_TAXIS		32	0.44865274	1.424707	0.04584041	0.30726495	1.0	3635	tags=44%, list=23%, signal=57%	
GOBP_SPECIES_GO:0005977_GLYCOGEN_METABOLIC_PROCESS	GOBP_SPECIES_GO:0005977_GLYCOGEN_METABOLIC_PROCESS		50	0.41093698	1.4245733	0.03949731	0.306806	1.0	5213	tags=52%, list=33%, signal=77%	
GOBP_SPECIES_GO:2000253_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR	GOBP_SPECIES_GO:2000253_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR		21	0.49664015	1.4245106	0.0702403	0.3061032	1.0	4332	tags=43%, list=28%, signal=59%	
GOBP_SPECIES_GO:0015718_MONOCARBOXYLIC_ACID_TRANSPORT	GOBP_SPECIES_GO:0015718_MONOCARBOXYLIC_ACID_TRANSPORT		45	0.41922212	1.4240555	0.038528897	0.3063786	1.0	2514	tags=24%, list=16%, signal=29%	
GOBP_SPECIES_GO:0048010_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0048010_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		56	0.4026699	1.4233171	0.036363635	0.30721024	1.0	5055	tags=50%, list=32%, signal=73%	
GOBP_SPECIES_GO:0051270_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	GOBP_SPECIES_GO:0051270_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT		231	0.32307348	1.423165	0.00295858	0.30677807	1.0	4090	tags=37%, list=26%, signal=49%	
GOBP_SPECIES_GO:0046887_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_SPECIES_GO:0046887_POSITIVE_REGULATION_OF_HORMONE_SECRETION		38	0.4207796	1.4228729	0.03938356	0.30662692	1.0	3752	tags=39%, list=24%, signal=52%	
GOBP_SPECIES_GO:0032388_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_SPECIES_GO:0032388_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		37	0.43268818	1.4227277	0.046979867	0.30614898	1.0	4675	tags=51%, list=30%, signal=73%	
GOMF_SPECIES_GO:1902936_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	GOMF_SPECIES_GO:1902936_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING		63	0.39338177	1.4227068	0.029268293	0.3054045	1.0	4719	tags=40%, list=30%, signal=56%	
GOBP_SPECIES_GO:0046683_RESPONSE_TO_ORGANOPHOSPHORUS	GOBP_SPECIES_GO:0046683_RESPONSE_TO_ORGANOPHOSPHORUS		16	0.524058	1.4226793	0.08226691	0.30468607	1.0	5528	tags=75%, list=35%, signal=115%	
GOBP_SPECIES_GO:0042331_PHOTOTAXIS	GOBP_SPECIES_GO:0042331_PHOTOTAXIS		32	0.44865274	1.4221642	0.044827588	0.30503505	1.0	3635	tags=44%, list=23%, signal=57%	
GOBP_SPECIES_GO:0001764_NEURON_MIGRATION	GOBP_SPECIES_GO:0001764_NEURON_MIGRATION		26	0.4715531	1.4221311	0.07491289	0.30432382	1.0	5276	tags=65%, list=34%, signal=98%	
GOBP_SPECIES_GO:0005984_DISACCHARIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0005984_DISACCHARIDE_METABOLIC_PROCESS		21	0.48494446	1.4213521	0.05656934	0.30524623	1.0	2252	tags=38%, list=14%, signal=44%	
GOBP_SPECIES_GO:0006873_CELLULAR_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0006873_CELLULAR_ION_HOMEOSTASIS		167	0.3370862	1.4205766	0.014947684	0.30613577	1.0	4931	tags=43%, list=31%, signal=62%	
GOBP_SPECIES_GO:0006937_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_SPECIES_GO:0006937_REGULATION_OF_MUSCLE_CONTRACTION		15	0.53459364	1.4199301	0.08695652	0.30673394	1.0	3111	tags=27%, list=20%, signal=33%	
GOBP_SPECIES_GO:0007266_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_SPECIES_GO:0007266_RHO_PROTEIN_SIGNAL_TRANSDUCTION		41	0.4333553	1.4190805	0.047377326	0.307741	1.0	4662	tags=46%, list=30%, signal=66%	
GOBP_SPECIES_GO:0032956_REGULATION_OF_ACTIN_CYTOSKELETON_ORGANIZATION	GOBP_SPECIES_GO:0032956_REGULATION_OF_ACTIN_CYTOSKELETON_ORGANIZATION		164	0.32984883	1.4182703	0.009118541	0.30862966	1.0	4653	tags=41%, list=30%, signal=58%	
GOBP_SPECIES_GO:0044042_GLUCAN_METABOLIC_PROCESS	GOBP_SPECIES_GO:0044042_GLUCAN_METABOLIC_PROCESS		50	0.41093698	1.4178632	0.040955633	0.30870274	1.0	5213	tags=52%, list=33%, signal=77%	
GOCC_SPECIES_GO:0005768_ENDOSOME	GOCC_SPECIES_GO:0005768_ENDOSOME		373	0.3066216	1.4177378	0.0013908206	0.30820948	1.0	4356	tags=36%, list=28%, signal=49%	
GOBP_SPECIES_GO:0045880_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0045880_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY		76	0.38011214	1.4177129	0.02184874	0.30749235	1.0	5937	tags=62%, list=38%, signal=99%	
GOBP_SPECIES_GO:0071684_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE	GOBP_SPECIES_GO:0071684_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE		38	0.4342275	1.4176705	0.06260575	0.30682486	1.0	2446	tags=32%, list=16%, signal=37%	
GOBP_SPECIES_GO:0007173_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0007173_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		112	0.3588309	1.4170685	0.020866774	0.30743805	1.0	5345	tags=50%, list=34%, signal=75%	
GOBP_SPECIES_GO:0009119_RIBONUCLEOSIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009119_RIBONUCLEOSIDE_METABOLIC_PROCESS		22	0.48686936	1.4159969	0.06678383	0.30913645	1.0	3796	tags=50%, list=24%, signal=66%	
GOBP_SPECIES_GO:1904589_REGULATION_OF_PROTEIN_IMPORT	GOBP_SPECIES_GO:1904589_REGULATION_OF_PROTEIN_IMPORT		21	0.4959255	1.4159058	0.05978261	0.30861872	1.0	5416	tags=71%, list=34%, signal=109%	
GOBP_SPECIES_GO:0007096_REGULATION_OF_EXIT_FROM_MITOSIS	GOBP_SPECIES_GO:0007096_REGULATION_OF_EXIT_FROM_MITOSIS		34	0.4384327	1.4154959	0.055459272	0.30879468	1.0	2458	tags=32%, list=16%, signal=38%	
GOMF_SPECIES_GO:0004386_HELICASE_ACTIVITY	GOMF_SPECIES_GO:0004386_HELICASE_ACTIVITY		113	0.34782782	1.4150121	0.013157895	0.30913842	1.0	4157	tags=44%, list=26%, signal=60%	
GOBP_SPECIES_GO:0006936_MUSCLE_CONTRACTION	GOBP_SPECIES_GO:0006936_MUSCLE_CONTRACTION		43	0.4188825	1.4149306	0.047377326	0.30859098	1.0	3776	tags=30%, list=24%, signal=40%	
GOBP_SPECIES_GO:0048092_NEGATIVE_REGULATION_OF_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048092_NEGATIVE_REGULATION_OF_MALE_PIGMENTATION		15	0.53707874	1.4147906	0.09818182	0.30813664	1.0	4589	tags=40%, list=29%, signal=56%	
GOBP_SPECIES_GO:0061040_FEMALE_GONAD_MORPHOGENESIS	GOBP_SPECIES_GO:0061040_FEMALE_GONAD_MORPHOGENESIS		17	0.52297205	1.413293	0.08121827	0.3106825	1.0	4589	tags=41%, list=29%, signal=58%	
GOCC_SPECIES_GO:0019898_EXTRINSIC_COMPONENT_OF_MEMBRANE	GOCC_SPECIES_GO:0019898_EXTRINSIC_COMPONENT_OF_MEMBRANE		130	0.34367052	1.4125683	0.024922118	0.311632	1.0	5143	tags=46%, list=33%, signal=68%	
GOBP_SPECIES_GO:0045874_POSITIVE_REGULATION_OF_SEVENLESS_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0045874_POSITIVE_REGULATION_OF_SEVENLESS_SIGNALING_PATHWAY		18	0.5070019	1.412458	0.07918969	0.31114697	1.0	5801	tags=83%, list=37%, signal=132%	
