NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0031346_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_SPECIES_GO:0031346_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	Details ...	156	0.38456008	1.523411	0.0024660912	0.0622145	1.0	3433	tags=33%, list=22%, signal=42%	
GOBP_SPECIES_GO:0043085_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_SPECIES_GO:0043085_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	Details ...	283	0.36396095	1.5230634	0.0011454754	0.06233987	1.0	3966	tags=39%, list=25%, signal=51%	
GOMF_SPECIES_GO:0001216_D-BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY	GOMF_SPECIES_GO:0001216_D-BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY	Details ...	120	0.4010951	1.5227346	0.005154639	0.06245155	1.0	5569	tags=54%, list=35%, signal=83%	
GOBP_SPECIES_GO:0030004_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_SPECIES_GO:0030004_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	Details ...	39	0.4752686	1.5226467	0.019431988	0.06242215	1.0	5550	tags=51%, list=35%, signal=79%	
GOBP_SPECIES_GO:0120177_NEGATIVE_REGULATION_OF_TORSO_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0120177_NEGATIVE_REGULATION_OF_TORSO_SIGNALING_PATHWAY	Details ...	16	0.5995603	1.5215383	0.025518341	0.0629517	1.0	4995	tags=63%, list=32%, signal=91%	
GOBP_SPECIES_GO:0031669_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	GOBP_SPECIES_GO:0031669_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	Details ...	127	0.3949381	1.5215188	0.005249344	0.06288253	1.0	4311	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0060446_BRANCHING_INVOLVED_IN_OPEN_TRACHEAL_SYSTEM_DEVELOPMENT	GOBP_SPECIES_GO:0060446_BRANCHING_INVOLVED_IN_OPEN_TRACHEAL_SYSTEM_DEVELOPMENT	Details ...	129	0.3966867	1.5207604	0.003896104	0.06323025	1.0	4273	tags=40%, list=27%, signal=55%	
GOBP_SPECIES_GO:0010927_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	GOBP_SPECIES_GO:0010927_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	Details ...	219	0.37268534	1.5201491	0.0	0.06350369	1.0	4649	tags=40%, list=30%, signal=56%	
GOCC_SPECIES_GO:0031252_CELL_LEADING_EDGE	GOCC_SPECIES_GO:0031252_CELL_LEADING_EDGE	Details ...	126	0.38741714	1.520074	0.0037926675	0.06346797	1.0	2960	tags=29%, list=19%, signal=36%	
GOBP_SPECIES_GO:0000165_MAPK_CASCADE	GOBP_SPECIES_GO:0000165_MAPK_CASCADE	Details ...	226	0.36755395	1.5197961	0.0	0.06353564	1.0	3907	tags=36%, list=25%, signal=47%	
GOMF_SPECIES_GO:0015081_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0015081_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	94	0.41137186	1.5192918	0.005235602	0.06372194	1.0	4935	tags=41%, list=31%, signal=60%	
GOBP_SPECIES_GO:0120034_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_SPECIES_GO:0120034_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	Details ...	71	0.42464882	1.5190067	0.010869565	0.063814946	1.0	3028	tags=32%, list=19%, signal=40%	
GOBP_SPECIES_GO:0007398_ECTODERM_DEVELOPMENT	GOBP_SPECIES_GO:0007398_ECTODERM_DEVELOPMENT	Details ...	36	0.48656204	1.5187622	0.02255639	0.06385955	1.0	3942	tags=50%, list=25%, signal=67%	
GOBP_SPECIES_GO:0035287_HEAD_SEGMENTATION	GOBP_SPECIES_GO:0035287_HEAD_SEGMENTATION	Details ...	44	0.46421948	1.518631	0.02489019	0.063850954	1.0	4052	tags=41%, list=26%, signal=55%	
GOBP_SPECIES_GO:1903828_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_SPECIES_GO:1903828_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	Details ...	23	0.5276022	1.518199	0.03264095	0.06404477	1.0	3559	tags=39%, list=23%, signal=50%	
GOBP_SPECIES_GO:0042051_COMPOUND_EYE_PHOTORECEPTOR_DEVELOPMENT	GOBP_SPECIES_GO:0042051_COMPOUND_EYE_PHOTORECEPTOR_DEVELOPMENT	Details ...	191	0.37712702	1.5178956	0.0024271845	0.06415497	1.0	2661	tags=29%, list=17%, signal=34%	
GOBP_SPECIES_GO:0046903_SECRETION	GOBP_SPECIES_GO:0046903_SECRETION	Details ...	348	0.35340318	1.5171098	0.0	0.064493984	1.0	3526	tags=32%, list=22%, signal=41%	
GOBP_SPECIES_GO:0042044_FLUID_TRANSPORT	GOBP_SPECIES_GO:0042044_FLUID_TRANSPORT	Details ...	62	0.43726292	1.5165465	0.014224751	0.0647511	1.0	6001	tags=61%, list=38%, signal=99%	
GOBP_SPECIES_GO:0009251_GLUCAN_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0009251_GLUCAN_CATABOLIC_PROCESS	Details ...	24	0.530981	1.5160812	0.03785489	0.0649173	1.0	4292	tags=58%, list=27%, signal=80%	
GOBP_SPECIES_GO:0010038_RESPONSE_TO_METAL_ION	GOBP_SPECIES_GO:0010038_RESPONSE_TO_METAL_ION	Details ...	66	0.42788395	1.515881	0.009887005	0.06497307	1.0	2649	tags=30%, list=17%, signal=36%	
GOBP_SPECIES_GO:0051253_NEGATIVE_REGULATION_OF_R_METABOLIC_PROCESS	GOBP_SPECIES_GO:0051253_NEGATIVE_REGULATION_OF_R_METABOLIC_PROCESS	Details ...	464	0.34783563	1.515861	0.0	0.06490513	1.0	4325	tags=38%, list=27%, signal=50%	
GOBP_SPECIES_GO:0002805_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0002805_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_BIOSYNTHETIC_PROCESS	Details ...	57	0.4434593	1.5155796	0.012987013	0.0649803	1.0	4155	tags=47%, list=26%, signal=64%	
GOBP_SPECIES_GO:0016322_NEURON_REMODELING	GOBP_SPECIES_GO:0016322_NEURON_REMODELING	Details ...	136	0.39216	1.5155706	0.0037926675	0.064903595	1.0	3874	tags=42%, list=25%, signal=55%	
GOBP_SPECIES_GO:0051348_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_SPECIES_GO:0051348_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	Details ...	34	0.48538524	1.5150975	0.025	0.065092586	1.0	5675	tags=53%, list=36%, signal=83%	
GOBP_SPECIES_GO:0007601_VISUAL_PERCEPTION	GOBP_SPECIES_GO:0007601_VISUAL_PERCEPTION	Details ...	125	0.39256075	1.5149976	0.0	0.06505695	1.0	3004	tags=33%, list=19%, signal=40%	
GOMF_SPECIES_GO:0030215_SEMAPHORIN_RECEPTOR_BINDING	GOMF_SPECIES_GO:0030215_SEMAPHORIN_RECEPTOR_BINDING	Details ...	17	0.58531517	1.5148627	0.03405573	0.06506624	1.0	4564	tags=35%, list=29%, signal=50%	
GOMF_SPECIES_GO:0015145_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0015145_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	33	0.4904714	1.5142083	0.018181818	0.06537133	1.0	1772	tags=30%, list=11%, signal=34%	
GOBP_SPECIES_GO:0051051_NEGATIVE_REGULATION_OF_TRANSPORT	GOBP_SPECIES_GO:0051051_NEGATIVE_REGULATION_OF_TRANSPORT	Details ...	97	0.4060245	1.5134635	0.004076087	0.065682724	1.0	3791	tags=39%, list=24%, signal=51%	
GOBP_SPECIES_GO:1904397_NEGATIVE_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GOBP_SPECIES_GO:1904397_NEGATIVE_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	Details ...	73	0.4274281	1.5125692	0.009628611	0.06617549	1.0	5401	tags=56%, list=34%, signal=85%	
GOMF_SPECIES_GO:0022836_GATED_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0022836_GATED_CHANNEL_ACTIVITY	Details ...	164	0.38031843	1.5119679	0.0037082818	0.06645699	1.0	4933	tags=42%, list=31%, signal=61%	
GOBP_SPECIES_GO:0034219_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:0034219_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	Details ...	50	0.45575008	1.5117908	0.009831461	0.06650285	1.0	2957	tags=32%, list=19%, signal=39%	
GOBP_SPECIES_GO:0051865_PROTEIN_AUTOUBIQUITINATION	GOBP_SPECIES_GO:0051865_PROTEIN_AUTOUBIQUITINATION	Details ...	34	0.4889953	1.5107335	0.030075189	0.06704758	1.0	3943	tags=44%, list=25%, signal=59%	
GOBP_SPECIES_GO:0006959_HUMORAL_IMMUNE_RESPONSE	GOBP_SPECIES_GO:0006959_HUMORAL_IMMUNE_RESPONSE	Details ...	178	0.37454364	1.5104212	0.0012121212	0.06714594	1.0	3874	tags=38%, list=25%, signal=49%	
GOBP_SPECIES_GO:0006873_CELLULAR_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0006873_CELLULAR_ION_HOMEOSTASIS	Details ...	167	0.37712055	1.5102702	0.0	0.06713743	1.0	4636	tags=41%, list=29%, signal=57%	
GOBP_SPECIES_GO:0051493_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_SPECIES_GO:0051493_REGULATION_OF_CYTOSKELETON_ORGANIZATION	Details ...	226	0.3673209	1.5101691	0.0	0.06711751	1.0	4008	tags=35%, list=25%, signal=47%	
GOBP_SPECIES_GO:0044247_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0044247_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS	Details ...	24	0.530981	1.5101519	0.026356589	0.06704579	1.0	4292	tags=58%, list=27%, signal=80%	
GOBP_SPECIES_GO:0055080_CATION_HOMEOSTASIS	GOBP_SPECIES_GO:0055080_CATION_HOMEOSTASIS	Details ...	214	0.36857495	1.5100869	0.0	0.067003235	1.0	4636	tags=41%, list=29%, signal=57%	
GOBP_SPECIES_GO:0007163_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_SPECIES_GO:0007163_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	Details ...	341	0.35337457	1.5095178	0.0	0.067230806	1.0	4538	tags=40%, list=29%, signal=54%	
GOBP_SPECIES_GO:0045934_NEGATIVE_REGULATION_OF_NUCLEOBASE-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0045934_NEGATIVE_REGULATION_OF_NUCLEOBASE-CONTAINING_COMPOUND_METABOLIC_PROCESS	Details ...	488	0.3440374	1.5095049	0.0	0.06715798	1.0	4325	tags=38%, list=27%, signal=50%	
GOBP_SPECIES_GO:0098771_INORGANIC_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0098771_INORGANIC_ION_HOMEOSTASIS	Details ...	214	0.36857495	1.50924	0.0011641444	0.06724368	1.0	4636	tags=41%, list=29%, signal=57%	
GOMF_SPECIES_GO:1901681_SULFUR_COMPOUND_BINDING	GOMF_SPECIES_GO:1901681_SULFUR_COMPOUND_BINDING	Details ...	69	0.42432725	1.5089344	0.012552301	0.067347914	1.0	2732	tags=35%, list=17%, signal=42%	
GOBP_SPECIES_GO:0050801_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0050801_ION_HOMEOSTASIS	Details ...	214	0.36857495	1.5089164	0.0046948357	0.06727383	1.0	4636	tags=41%, list=29%, signal=57%	
GOBP_SPECIES_GO:0031623_RECEPTOR_INTERNALIZATION	GOBP_SPECIES_GO:0031623_RECEPTOR_INTERNALIZATION	Details ...	24	0.5263802	1.5084513	0.032310177	0.067466944	1.0	2865	tags=42%, list=18%, signal=51%	
GOBP_SPECIES_GO:0016079_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_SPECIES_GO:0016079_SYNAPTIC_VESICLE_EXOCYTOSIS	Details ...	75	0.42290783	1.5084425	0.00811908	0.06738795	1.0	3397	tags=32%, list=22%, signal=41%	
GOBP_SPECIES_GO:0052652_CYCLIC_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0052652_CYCLIC_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	Details ...	22	0.5408054	1.5077248	0.036363635	0.0677427	1.0	3132	tags=36%, list=20%, signal=45%	
GOBP_SPECIES_GO:0035168_LARVAL_LYMPH_GLAND_HEMOCYTE_DIFFERENTIATION	GOBP_SPECIES_GO:0035168_LARVAL_LYMPH_GLAND_HEMOCYTE_DIFFERENTIATION	Details ...	54	0.4491012	1.5076892	0.019635344	0.06768234	1.0	4448	tags=50%, list=28%, signal=69%	
GOBP_SPECIES_GO:2000045_REGULATION_OF_G1/S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:2000045_REGULATION_OF_G1/S_TRANSITION_OF_MITOTIC_CELL_CYCLE	Details ...	43	0.45857853	1.5068169	0.028315946	0.06809112	1.0	4810	tags=56%, list=31%, signal=80%	
GOBP_SPECIES_GO:0030536_LARVAL_FEEDING_BEHAVIOR	GOBP_SPECIES_GO:0030536_LARVAL_FEEDING_BEHAVIOR	Details ...	19	0.5536034	1.5066649	0.035330262	0.0680903	1.0	3420	tags=47%, list=22%, signal=60%	
GOMF_SPECIES_GO:0016301_KINASE_ACTIVITY	GOMF_SPECIES_GO:0016301_KINASE_ACTIVITY	Details ...	382	0.34716284	1.5065283	0.0	0.06808955	1.0	2828	tags=26%, list=18%, signal=31%	
GOBP_SPECIES_GO:0048015_PHOSPHATIDYLINOSITOL-MEDIATED_SIGNALING	GOBP_SPECIES_GO:0048015_PHOSPHATIDYLINOSITOL-MEDIATED_SIGNALING	Details ...	42	0.47070345	1.5060344	0.018154312	0.06831481	1.0	4809	tags=62%, list=31%, signal=89%	
GOBP_SPECIES_GO:0007313_MATERNAL_SPECIFICATION_OF_DORSAL/VENTRAL_AXIS,_OOCYTE,_SOMA_ENCODED	GOBP_SPECIES_GO:0007313_MATERNAL_SPECIFICATION_OF_DORSAL/VENTRAL_AXIS,_OOCYTE,_SOMA_ENCODED	Details ...	15	0.59812033	1.5058197	0.04255319	0.06836833	1.0	3535	tags=53%, list=22%, signal=69%	
GOBP_SPECIES_GO:0007485_IMAGINAL_DISC-DERIVED_MALE_GENITALIA_DEVELOPMENT	GOBP_SPECIES_GO:0007485_IMAGINAL_DISC-DERIVED_MALE_GENITALIA_DEVELOPMENT	Details ...	42	0.4682925	1.5054654	0.018361581	0.06851846	1.0	6453	tags=60%, list=41%, signal=101%	
GOBP_SPECIES_GO:0051492_REGULATION_OF_STRESS_FIBER_ASSEMBLY	GOBP_SPECIES_GO:0051492_REGULATION_OF_STRESS_FIBER_ASSEMBLY	Details ...	19	0.560179	1.5054266	0.044262294	0.06846752	1.0	6651	tags=79%, list=42%, signal=137%	
GOMF_SPECIES_GO:0019904_PROTEIN_DOMAIN_SPECIFIC_BINDING	GOMF_SPECIES_GO:0019904_PROTEIN_DOMAIN_SPECIFIC_BINDING	Details ...	166	0.37421712	1.5053661	0.0	0.068416655	1.0	3917	tags=36%, list=25%, signal=48%	
GOBP_SPECIES_GO:0048790_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE	GOBP_SPECIES_GO:0048790_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE	Details ...	15	0.5878239	1.5043731	0.03937008	0.06893426	1.0	5081	tags=73%, list=32%, signal=108%	
GOMF_SPECIES_GO:0004715_NON-MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOMF_SPECIES_GO:0004715_NON-MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	Details ...	16	0.5875213	1.5038478	0.037459284	0.06916445	1.0	2387	tags=50%, list=15%, signal=59%	
GOMF_SPECIES_GO:0005355_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0005355_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	23	0.5245461	1.503774	0.040561624	0.06912796	1.0	1121	tags=30%, list=7%, signal=33%	
GOCC_SPECIES_GO:1990124_MESSENGER_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SPECIES_GO:1990124_MESSENGER_RIBONUCLEOPROTEIN_COMPLEX	Details ...	36	0.47826803	1.5026966	0.02631579	0.06969297	1.0	3211	tags=39%, list=20%, signal=49%	
GOCC_SPECIES_GO:0005884_ACTIN_FILAMENT	GOCC_SPECIES_GO:0005884_ACTIN_FILAMENT	Details ...	42	0.46861315	1.502575	0.021520803	0.06968035	1.0	5765	tags=57%, list=37%, signal=90%	
GOBP_SPECIES_GO:0071526_SEMAPHORIN-PLEXIN_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0071526_SEMAPHORIN-PLEXIN_SIGNALING_PATHWAY	Details ...	16	0.57217115	1.5009559	0.03834356	0.07053474	1.0	2247	tags=38%, list=14%, signal=44%	
GOBP_SPECIES_GO:0035331_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING	GOBP_SPECIES_GO:0035331_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING	Details ...	95	0.40380487	1.5002427	0.008174387	0.07089894	1.0	3238	tags=34%, list=21%, signal=42%	
GOBP_SPECIES_GO:1900180_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_SPECIES_GO:1900180_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	Details ...	28	0.5060054	1.4999783	0.018927446	0.07097428	1.0	3594	tags=39%, list=23%, signal=51%	
GOBP_SPECIES_GO:0042127_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_SPECIES_GO:0042127_REGULATION_OF_CELL_POPULATION_PROLIFERATION	Details ...	350	0.35175583	1.499842	0.0	0.07097727	1.0	4524	tags=40%, list=29%, signal=54%	
GOBP_SPECIES_GO:0008089_ANTEROGRADE_AXONAL_TRANSPORT	GOBP_SPECIES_GO:0008089_ANTEROGRADE_AXONAL_TRANSPORT	Details ...	39	0.4724011	1.4976844	0.029325513	0.072232954	1.0	5253	tags=54%, list=33%, signal=81%	
GOBP_SPECIES_GO:0099504_SYNAPTIC_VESICLE_CYCLE	GOBP_SPECIES_GO:0099504_SYNAPTIC_VESICLE_CYCLE	Details ...	164	0.37732124	1.4973357	0.0037831021	0.07237863	1.0	3397	tags=30%, list=22%, signal=38%	
GOBP_SPECIES_GO:0007295_GROWTH_OF_A_GERMARIUM-DERIVED_EGG_CHAMBER	GOBP_SPECIES_GO:0007295_GROWTH_OF_A_GERMARIUM-DERIVED_EGG_CHAMBER	Details ...	24	0.52628094	1.495803	0.036923077	0.07322521	1.0	4884	tags=63%, list=31%, signal=90%	
GOBP_SPECIES_GO:0050953_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SPECIES_GO:0050953_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	Details ...	132	0.3874661	1.4949784	0.005148005	0.073678866	1.0	3004	tags=32%, list=19%, signal=39%	
GOMF_SPECIES_GO:0016411_ACYLGLYCEROL_O-ACYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0016411_ACYLGLYCEROL_O-ACYLTRANSFERASE_ACTIVITY	Details ...	16	0.5728656	1.4949224	0.044728436	0.07362163	1.0	5250	tags=69%, list=33%, signal=103%	
GOBP_SPECIES_GO:0009267_CELLULAR_RESPONSE_TO_STARVATION	GOBP_SPECIES_GO:0009267_CELLULAR_RESPONSE_TO_STARVATION	Details ...	117	0.39164326	1.4946759	0.0051612905	0.07370458	1.0	4311	tags=45%, list=27%, signal=62%	
GOBP_SPECIES_GO:0030308_NEGATIVE_REGULATION_OF_CELL_GROWTH	GOBP_SPECIES_GO:0030308_NEGATIVE_REGULATION_OF_CELL_GROWTH	Details ...	36	0.47663325	1.4939871	0.01925926	0.07408211	1.0	3460	tags=42%, list=22%, signal=53%	
GOBP_SPECIES_GO:0009190_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009190_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	Details ...	23	0.533513	1.4936808	0.019877676	0.07419428	1.0	3132	tags=35%, list=20%, signal=43%	
GOBP_SPECIES_GO:0033157_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_SPECIES_GO:0033157_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	Details ...	54	0.4434165	1.4933138	0.019830028	0.074348696	1.0	3594	tags=37%, list=23%, signal=48%	
GOBP_SPECIES_GO:0006816_CALCIUM_ION_TRANSPORT	GOBP_SPECIES_GO:0006816_CALCIUM_ION_TRANSPORT	Details ...	90	0.40649995	1.4932669	0.016460905	0.07429697	1.0	4747	tags=47%, list=30%, signal=66%	
GOBP_SPECIES_GO:0031122_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	GOBP_SPECIES_GO:0031122_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	Details ...	34	0.48143572	1.4932562	0.026946107	0.07421402	1.0	6039	tags=65%, list=38%, signal=105%	
GOCC_SPECIES_GO:0005767_SECONDARY_LYSOSOME	GOCC_SPECIES_GO:0005767_SECONDARY_LYSOSOME	Details ...	33	0.48812363	1.4932202	0.03508772	0.07415659	1.0	2622	tags=39%, list=17%, signal=47%	
GOMF_SPECIES_GO:0099094_LIGAND-GATED_CATION_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0099094_LIGAND-GATED_CATION_CHANNEL_ACTIVITY	Details ...	61	0.43104345	1.492262	0.012605042	0.07467861	1.0	4933	tags=46%, list=31%, signal=67%	
GOBP_SPECIES_GO:2001013_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_RENAL_TUBULE_MORPHOGENESIS	GOBP_SPECIES_GO:2001013_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_RENAL_TUBULE_MORPHOGENESIS	Details ...	26	0.5218855	1.4922587	0.029761905	0.07459549	1.0	4523	tags=58%, list=29%, signal=81%	
GOBP_SPECIES_GO:0007614_SHORT-TERM_MEMORY	GOBP_SPECIES_GO:0007614_SHORT-TERM_MEMORY	Details ...	62	0.43001089	1.492185	0.008426966	0.074556984	1.0	4392	tags=44%, list=28%, signal=60%	
GOBP_SPECIES_GO:0003014_RENAL_SYSTEM_PROCESS	GOBP_SPECIES_GO:0003014_RENAL_SYSTEM_PROCESS	Details ...	56	0.43891865	1.4918782	0.017492712	0.074659415	1.0	3970	tags=39%, list=25%, signal=52%	
GOCC_SPECIES_GO:0030425_DENDRITE	GOCC_SPECIES_GO:0030425_DENDRITE	Details ...	236	0.3586429	1.4912583	0.0	0.0749463	1.0	2661	tags=25%, list=17%, signal=30%	
GOBP_SPECIES_GO:1902806_REGULATION_OF_CELL_CYCLE_G1/S_PHASE_TRANSITION	GOBP_SPECIES_GO:1902806_REGULATION_OF_CELL_CYCLE_G1/S_PHASE_TRANSITION	Details ...	43	0.45857853	1.4911562	0.015873017	0.07491958	1.0	4810	tags=56%, list=31%, signal=80%	
GOBP_SPECIES_GO:0099565_CHEMICAL_SYNAPTIC_TRANSMISSION,_POSTSYNAPTIC	GOBP_SPECIES_GO:0099565_CHEMICAL_SYNAPTIC_TRANSMISSION,_POSTSYNAPTIC	Details ...	22	0.52764535	1.4905348	0.037369207	0.075210206	1.0	4933	tags=68%, list=31%, signal=99%	
GOBP_SPECIES_GO:0009072_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009072_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	Details ...	56	0.4388426	1.4898553	0.019345239	0.075631544	1.0	5205	tags=52%, list=33%, signal=77%	
GOMF_SPECIES_GO:0031409_PIGMENT_BINDING	GOMF_SPECIES_GO:0031409_PIGMENT_BINDING	Details ...	19	0.5621005	1.4887195	0.028391168	0.076323405	1.0	2595	tags=42%, list=16%, signal=50%	
GOBP_SPECIES_GO:0003382_EPITHELIAL_CELL_MORPHOGENESIS	GOBP_SPECIES_GO:0003382_EPITHELIAL_CELL_MORPHOGENESIS	Details ...	60	0.4309465	1.4886403	0.017105263	0.07629647	1.0	4607	tags=43%, list=29%, signal=61%	
GOBP_SPECIES_GO:0061760_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	GOBP_SPECIES_GO:0061760_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	Details ...	26	0.5179595	1.4884979	0.03587444	0.0762993	1.0	3378	tags=42%, list=21%, signal=54%	
GOBP_SPECIES_GO:0019058_VIRAL_LIFE_CYCLE	GOBP_SPECIES_GO:0019058_VIRAL_LIFE_CYCLE	Details ...	89	0.4068656	1.4883593	0.010471204	0.076291464	1.0	3235	tags=36%, list=21%, signal=45%	
GOBP_SPECIES_GO:0046664_DORSAL_CLOSURE,_AMNIOSEROSA_MORPHOLOGY_CHANGE	GOBP_SPECIES_GO:0046664_DORSAL_CLOSURE,_AMNIOSEROSA_MORPHOLOGY_CHANGE	Details ...	28	0.5096025	1.4882191	0.0407855	0.076292165	1.0	2982	tags=46%, list=19%, signal=57%	
GOMF_SPECIES_GO:0140297_D-BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_SPECIES_GO:0140297_D-BINDING_TRANSCRIPTION_FACTOR_BINDING	Details ...	111	0.39196923	1.4881489	0.0053262315	0.07624635	1.0	3628	tags=36%, list=23%, signal=46%	
GOBP_SPECIES_GO:0035315_HAIR_CELL_DIFFERENTIATION	GOBP_SPECIES_GO:0035315_HAIR_CELL_DIFFERENTIATION	Details ...	100	0.39549565	1.4881107	0.013368984	0.07617805	1.0	5131	tags=46%, list=33%, signal=68%	
GOBP_SPECIES_GO:0035212_CELL_COMPETITION_IN_A_MULTICELLULAR_ORGANISM	GOBP_SPECIES_GO:0035212_CELL_COMPETITION_IN_A_MULTICELLULAR_ORGANISM	Details ...	30	0.5009193	1.4873993	0.039634146	0.076519534	1.0	3949	tags=43%, list=25%, signal=58%	
GOBP_SPECIES_GO:1901701_CELLULAR_RESPONSE_TO_OXYGEN-CONTAINING_COMPOUND	GOBP_SPECIES_GO:1901701_CELLULAR_RESPONSE_TO_OXYGEN-CONTAINING_COMPOUND	Details ...	335	0.34699363	1.4870406	0.0	0.07666766	1.0	3963	tags=39%, list=25%, signal=51%	
GOBP_SPECIES_GO:0007306_EGGSHELL_CHORION_ASSEMBLY	GOBP_SPECIES_GO:0007306_EGGSHELL_CHORION_ASSEMBLY	Details ...	130	0.38857937	1.4867564	0.0077720205	0.07676456	1.0	4552	tags=44%, list=29%, signal=61%	
