NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0007391_DORSAL_CLOSURE	GOBP_SPECIES_GO:0007391_DORSAL_CLOSURE		208	0.331527	1.3345664	0.013657056	0.36491206	1.0	4713	tags=43%, list=30%, signal=60%	
GOBP_SPECIES_GO:1904375_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_SPECIES_GO:1904375_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		26	0.47219798	1.3339119	0.09677419	0.3657006	1.0	3965	tags=46%, list=25%, signal=62%	
GOBP_SPECIES_GO:0044093_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_SPECIES_GO:0044093_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION		371	0.31474325	1.3335748	0.0066934405	0.36584195	1.0	4242	tags=34%, list=27%, signal=45%	
GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR		31	0.44931138	1.3317548	0.10016978	0.36969557	1.0	5201	tags=71%, list=33%, signal=106%	
GOCC_SPECIES_GO:0030990_INTRACILIARY_TRANSPORT_PARTICLE	GOCC_SPECIES_GO:0030990_INTRACILIARY_TRANSPORT_PARTICLE		18	0.52077127	1.3307395	0.09565217	0.37148517	1.0	1300	tags=22%, list=8%, signal=24%	
GOCC_SPECIES_GO:0030424_AXON	GOCC_SPECIES_GO:0030424_AXON		422	0.31108946	1.3306942	0.006518905	0.37089095	1.0	4423	tags=36%, list=28%, signal=48%	
GOMF_SPECIES_GO:0016301_KINASE_ACTIVITY	GOMF_SPECIES_GO:0016301_KINASE_ACTIVITY		382	0.31187943	1.3301035	0.0054274085	0.37166715	1.0	4460	tags=39%, list=28%, signal=53%	
GOMF_SPECIES_GO:0005249_VOLTAGE-GATED_POTASSIUM_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0005249_VOLTAGE-GATED_POTASSIUM_CHANNEL_ACTIVITY		32	0.44662935	1.3300048	0.09330986	0.37120488	1.0	2627	tags=28%, list=17%, signal=34%	
GOBP_SPECIES_GO:1903530_REGULATION_OF_SECRETION_BY_CELL	GOBP_SPECIES_GO:1903530_REGULATION_OF_SECRETION_BY_CELL		184	0.33354342	1.3291835	0.015037594	0.3725817	1.0	4668	tags=39%, list=30%, signal=55%	
GOMF_SPECIES_GO:0030551_CYCLIC_NUCLEOTIDE_BINDING	GOMF_SPECIES_GO:0030551_CYCLIC_NUCLEOTIDE_BINDING		20	0.4964791	1.3277408	0.122689076	0.37560377	1.0	2662	tags=35%, list=17%, signal=42%	
GOBP_SPECIES_GO:0090066_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GOBP_SPECIES_GO:0090066_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE		404	0.30804643	1.3276942	0.00397878	0.37499925	1.0	4245	tags=35%, list=27%, signal=47%	
GOBP_SPECIES_GO:1903684_REGULATION_OF_BORDER_FOLLICLE_CELL_MIGRATION	GOBP_SPECIES_GO:1903684_REGULATION_OF_BORDER_FOLLICLE_CELL_MIGRATION		68	0.3885103	1.3273854	0.0601626	0.3750987	1.0	4223	tags=44%, list=27%, signal=60%	
GOBP_SPECIES_GO:1904396_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GOBP_SPECIES_GO:1904396_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT		226	0.32873616	1.3273301	0.01884058	0.37452585	1.0	4680	tags=42%, list=30%, signal=58%	
GOBP_SPECIES_GO:0051348_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_SPECIES_GO:0051348_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		34	0.4369143	1.3269428	0.07960199	0.37486428	1.0	5152	tags=50%, list=33%, signal=74%	
GOBP_SPECIES_GO:0007015_ACTIN_FILAMENT_ORGANIZATION	GOBP_SPECIES_GO:0007015_ACTIN_FILAMENT_ORGANIZATION		228	0.32837272	1.3268034	0.022408964	0.37449005	1.0	4713	tags=40%, list=30%, signal=56%	
GOBP_SPECIES_GO:0001706_ENDODERM_FORMATION	GOBP_SPECIES_GO:0001706_ENDODERM_FORMATION		16	0.5168557	1.3263723	0.109615386	0.37480956	1.0	4402	tags=50%, list=28%, signal=69%	
GOBP_SPECIES_GO:0050807_REGULATION_OF_SYNAPSE_ORGANIZATION	GOBP_SPECIES_GO:0050807_REGULATION_OF_SYNAPSE_ORGANIZATION		307	0.31648028	1.3257785	0.011299435	0.3756319	1.0	4680	tags=41%, list=30%, signal=58%	
GOBP_SPECIES_GO:0048841_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	GOBP_SPECIES_GO:0048841_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE		18	0.5076202	1.3257737	0.12296564	0.37493792	1.0	2846	tags=28%, list=18%, signal=34%	
GOBP_SPECIES_GO:1903076_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_SPECIES_GO:1903076_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		18	0.5039093	1.3253607	0.14485165	0.3752554	1.0	3687	tags=50%, list=23%, signal=65%	
GOCC_SPECIES_GO:0045335_PHAGOCYTIC_VESICLE	GOCC_SPECIES_GO:0045335_PHAGOCYTIC_VESICLE		19	0.49902162	1.3253201	0.102819234	0.37467963	1.0	4356	tags=53%, list=28%, signal=73%	
GOBP_SPECIES_GO:0016556_MR_MODIFICATION	GOBP_SPECIES_GO:0016556_MR_MODIFICATION		16	0.5205424	1.323914	0.12093863	0.37762418	1.0	1484	tags=31%, list=9%, signal=34%	
GOBP_SPECIES_GO:0030001_METAL_ION_TRANSPORT	GOBP_SPECIES_GO:0030001_METAL_ION_TRANSPORT		299	0.31622303	1.3233218	0.008344923	0.3784348	1.0	2917	tags=25%, list=19%, signal=30%	
GOBP_SPECIES_GO:0007413_AXONAL_FASCICULATION	GOBP_SPECIES_GO:0007413_AXONAL_FASCICULATION		34	0.4362628	1.3227434	0.10858144	0.37911645	1.0	3960	tags=41%, list=25%, signal=55%	
GOMF_SPECIES_GO:0016773_PHOSPHOTRANSFERASE_ACTIVITY,_ALCOHOL_GROUP_AS_ACCEPTOR	GOMF_SPECIES_GO:0016773_PHOSPHOTRANSFERASE_ACTIVITY,_ALCOHOL_GROUP_AS_ACCEPTOR		319	0.31705415	1.3226881	0.009943182	0.37854213	1.0	4596	tags=42%, list=29%, signal=58%	
GOBP_SPECIES_GO:0070873_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GOBP_SPECIES_GO:0070873_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		27	0.46022314	1.321849	0.108013935	0.38006616	1.0	4920	tags=52%, list=31%, signal=75%	
GOBP_SPECIES_GO:0006816_CALCIUM_ION_TRANSPORT	GOBP_SPECIES_GO:0006816_CALCIUM_ION_TRANSPORT		90	0.36536583	1.3216141	0.056962024	0.38003027	1.0	3595	tags=37%, list=23%, signal=47%	
GOCC_SPECIES_GO:0045172_GERMLINE_RING_CANAL	GOCC_SPECIES_GO:0045172_GERMLINE_RING_CANAL		36	0.4270821	1.3212734	0.089810014	0.380188	1.0	772	tags=19%, list=5%, signal=20%	
GOBP_SPECIES_GO:0051124_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	GOBP_SPECIES_GO:0051124_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION		268	0.32021067	1.3212651	0.00997151	0.37950838	1.0	4680	tags=41%, list=30%, signal=58%	
GOBP_SPECIES_GO:0007446_IMAGINAL_DISC_GROWTH	GOBP_SPECIES_GO:0007446_IMAGINAL_DISC_GROWTH		112	0.3532161	1.3206468	0.039872408	0.38051072	1.0	4989	tags=51%, list=32%, signal=74%	
GOMF_SPECIES_GO:0017124_SH3_DOMAIN_BINDING	GOMF_SPECIES_GO:0017124_SH3_DOMAIN_BINDING		30	0.45245674	1.3205119	0.10084034	0.38012442	1.0	5446	tags=53%, list=35%, signal=81%	
GOBP_SPECIES_GO:0010675_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0010675_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		36	0.4281246	1.3201956	0.097222224	0.3802898	1.0	4998	tags=47%, list=32%, signal=69%	
GOBP_SPECIES_GO:0000380_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000380_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME		124	0.34647858	1.3199116	0.0390625	0.3803225	1.0	2807	tags=29%, list=18%, signal=35%	
GOBP_SPECIES_GO:0032970_REGULATION_OF_ACTIN_FILAMENT-BASED_PROCESS	GOBP_SPECIES_GO:0032970_REGULATION_OF_ACTIN_FILAMENT-BASED_PROCESS		173	0.33630365	1.3194625	0.020895522	0.3808341	1.0	4189	tags=35%, list=27%, signal=47%	
GOBP_SPECIES_GO:0009267_CELLULAR_RESPONSE_TO_STARVATION	GOBP_SPECIES_GO:0009267_CELLULAR_RESPONSE_TO_STARVATION		117	0.34980372	1.3193172	0.04454685	0.38051146	1.0	4501	tags=40%, list=29%, signal=56%	
GOBP_SPECIES_GO:0003012_MUSCLE_SYSTEM_PROCESS	GOBP_SPECIES_GO:0003012_MUSCLE_SYSTEM_PROCESS		61	0.39206448	1.3192347	0.074324325	0.38000312	1.0	1697	tags=26%, list=11%, signal=29%	
GOBP_SPECIES_GO:0008015_BLOOD_CIRCULATION	GOBP_SPECIES_GO:0008015_BLOOD_CIRCULATION		55	0.39701957	1.319141	0.0681458	0.3795665	1.0	4830	tags=47%, list=31%, signal=68%	
GOBP_SPECIES_GO:0060047_HEART_CONTRACTION	GOBP_SPECIES_GO:0060047_HEART_CONTRACTION		55	0.39701957	1.3191057	0.07167832	0.3789676	1.0	4830	tags=47%, list=31%, signal=68%	
GOBP_SPECIES_GO:0051963_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_SPECIES_GO:0051963_REGULATION_OF_SYNAPSE_ASSEMBLY		223	0.32145876	1.3186803	0.021645023	0.37940443	1.0	4680	tags=41%, list=30%, signal=58%	
GOBP_SPECIES_GO:1901888_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_SPECIES_GO:1901888_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		228	0.32682368	1.3186007	0.026277373	0.37893233	1.0	4680	tags=42%, list=30%, signal=58%	
GOBP_SPECIES_GO:0033673_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP_SPECIES_GO:0033673_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY		31	0.45524234	1.3185446	0.11505922	0.37839478	1.0	5152	tags=52%, list=33%, signal=77%	
GOBP_SPECIES_GO:0007155_CELL_ADHESION	GOBP_SPECIES_GO:0007155_CELL_ADHESION		386	0.30931777	1.318353	0.007989348	0.37823215	1.0	4423	tags=36%, list=28%, signal=49%	
GOBP_SPECIES_GO:0051240_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GOBP_SPECIES_GO:0051240_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS		366	0.3109545	1.318353	0.0027434842	0.37755185	1.0	4619	tags=42%, list=29%, signal=58%	
GOBP_SPECIES_GO:0007611_LEARNING_OR_MEMORY	GOBP_SPECIES_GO:0007611_LEARNING_OR_MEMORY		287	0.31873256	1.3182573	0.0068399454	0.37709877	1.0	4726	tags=39%, list=30%, signal=55%	
GOMF_SPECIES_GO:0004715_NON-MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOMF_SPECIES_GO:0004715_NON-MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY		16	0.5208042	1.3170434	0.11490126	0.37954557	1.0	3251	tags=38%, list=21%, signal=47%	
GOBP_SPECIES_GO:0060322_HEAD_DEVELOPMENT	GOBP_SPECIES_GO:0060322_HEAD_DEVELOPMENT		254	0.3197945	1.3169656	0.013215859	0.3790996	1.0	3784	tags=31%, list=24%, signal=41%	
GOBP_SPECIES_GO:0110053_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_SPECIES_GO:0110053_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		117	0.3528862	1.3169211	0.039097745	0.3785363	1.0	3960	tags=35%, list=25%, signal=46%	
GOBP_SPECIES_GO:0000381_REGULATION_OF_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000381_REGULATION_OF_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME		123	0.34894145	1.3165038	0.034700315	0.37897083	1.0	2807	tags=29%, list=18%, signal=35%	
GOBP_SPECIES_GO:0046887_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_SPECIES_GO:0046887_POSITIVE_REGULATION_OF_HORMONE_SECRETION		38	0.428579	1.3159988	0.09255898	0.37946835	1.0	5323	tags=45%, list=34%, signal=67%	
GOBP_SPECIES_GO:0002793_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_SPECIES_GO:0002793_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		38	0.428579	1.3150474	0.088737205	0.3813596	1.0	5323	tags=45%, list=34%, signal=67%	
GOBP_SPECIES_GO:1902667_REGULATION_OF_AXON_GUIDANCE	GOBP_SPECIES_GO:1902667_REGULATION_OF_AXON_GUIDANCE		49	0.4014848	1.3144193	0.08085809	0.38231516	1.0	3258	tags=39%, list=21%, signal=49%	
GOCC_SPECIES_GO:0005938_CELL_CORTEX	GOCC_SPECIES_GO:0005938_CELL_CORTEX		312	0.31436804	1.3135052	0.012113055	0.38383847	1.0	5057	tags=43%, list=32%, signal=62%	
GOBP_SPECIES_GO:0097485_NEURON_PROJECTION_GUIDANCE	GOBP_SPECIES_GO:0097485_NEURON_PROJECTION_GUIDANCE		496	0.30368575	1.3127035	0.0025252525	0.38525718	1.0	4266	tags=34%, list=27%, signal=46%	
GOMF_SPECIES_GO:0008188_NEUROPEPTIDE_RECEPTOR_ACTIVITY	GOMF_SPECIES_GO:0008188_NEUROPEPTIDE_RECEPTOR_ACTIVITY		52	0.4004596	1.312203	0.069767445	0.38591218	1.0	1247	tags=19%, list=8%, signal=21%	
GOBP_SPECIES_GO:0007584_RESPONSE_TO_NUTRIENT	GOBP_SPECIES_GO:0007584_RESPONSE_TO_NUTRIENT		23	0.47265175	1.3118986	0.1184669	0.38598865	1.0	3219	tags=39%, list=20%, signal=49%	
GOBP_SPECIES_GO:0070193_SYNAPTONEMAL_COMPLEX_ORGANIZATION	GOBP_SPECIES_GO:0070193_SYNAPTONEMAL_COMPLEX_ORGANIZATION		26	0.45378408	1.3114562	0.11888112	0.38638052	1.0	2727	tags=35%, list=17%, signal=42%	
GOCC_SPECIES_GO:0030055_CELL-SUBSTRATE_JUNCTION	GOCC_SPECIES_GO:0030055_CELL-SUBSTRATE_JUNCTION		66	0.3796156	1.3110858	0.07119741	0.38663733	1.0	3723	tags=29%, list=24%, signal=38%	
GOBP_SPECIES_GO:0090162_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GOBP_SPECIES_GO:0090162_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY		31	0.44797397	1.3107375	0.10084034	0.38682178	1.0	4713	tags=48%, list=30%, signal=69%	
GOBP_SPECIES_GO:0002780_ANTIBACTERIAL_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0002780_ANTIBACTERIAL_PEPTIDE_BIOSYNTHETIC_PROCESS		51	0.4023155	1.3097519	0.07234727	0.38872096	1.0	3244	tags=39%, list=21%, signal=49%	
GOBP_SPECIES_GO:0051180_VITAMIN_TRANSPORT	GOBP_SPECIES_GO:0051180_VITAMIN_TRANSPORT		41	0.41640478	1.3094794	0.091216214	0.38877288	1.0	2779	tags=27%, list=18%, signal=32%	
GOMF_SPECIES_GO:0008527_TASTE_RECEPTOR_ACTIVITY	GOMF_SPECIES_GO:0008527_TASTE_RECEPTOR_ACTIVITY		23	0.47129852	1.3086406	0.115523465	0.3903476	1.0	3151	tags=22%, list=20%, signal=27%	
GOMF_SPECIES_GO:0005549_ODORANT_BINDING	GOMF_SPECIES_GO:0005549_ODORANT_BINDING		105	0.35366124	1.3085479	0.054602183	0.38991246	1.0	2550	tags=18%, list=16%, signal=21%	
GOBP_SPECIES_GO:1903829_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_SPECIES_GO:1903829_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION		109	0.35386685	1.3085128	0.055214725	0.3893218	1.0	4658	tags=39%, list=30%, signal=56%	
GOBP_SPECIES_GO:0050684_REGULATION_OF_MR_PROCESSING	GOBP_SPECIES_GO:0050684_REGULATION_OF_MR_PROCESSING		143	0.3393424	1.3080907	0.038690478	0.38967595	1.0	2807	tags=28%, list=18%, signal=34%	
GOBP_SPECIES_GO:0048070_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	GOBP_SPECIES_GO:0048070_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION		63	0.38334405	1.3075391	0.067880794	0.39049122	1.0	2602	tags=22%, list=17%, signal=27%	
GOMF_SPECIES_GO:0008757_S-ADENOSYLMETHIONINE-DEPENDENT_METHYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0008757_S-ADENOSYLMETHIONINE-DEPENDENT_METHYLTRANSFERASE_ACTIVITY		96	0.35518664	1.3072287	0.053140096	0.39059344	1.0	4098	tags=38%, list=26%, signal=50%	
GOBP_SPECIES_GO:0031669_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	GOBP_SPECIES_GO:0031669_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS		127	0.3421473	1.3066107	0.05030488	0.3915229	1.0	3219	tags=31%, list=20%, signal=38%	
GOMF_SPECIES_GO:0032266_PHOSPHATIDYLINOSITOL-3-PHOSPHATE_BINDING	GOMF_SPECIES_GO:0032266_PHOSPHATIDYLINOSITOL-3-PHOSPHATE_BINDING		24	0.47393692	1.3065095	0.10695187	0.39114028	1.0	2237	tags=29%, list=14%, signal=34%	
GOBP_SPECIES_GO:0090263_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0090263_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		70	0.37488738	1.3064849	0.068846814	0.39051816	1.0	2163	tags=21%, list=14%, signal=25%	
GOCC_SPECIES_GO:0016607_NUCLEAR_SPECK	GOCC_SPECIES_GO:0016607_NUCLEAR_SPECK		61	0.38919502	1.3064138	0.081566066	0.39004245	1.0	1233	tags=18%, list=8%, signal=19%	
GOBP_SPECIES_GO:0007426_TRACHEAL_OUTGROWTH,_OPEN_TRACHEAL_SYSTEM	GOBP_SPECIES_GO:0007426_TRACHEAL_OUTGROWTH,_OPEN_TRACHEAL_SYSTEM		40	0.42930627	1.3063092	0.0921273	0.3896886	1.0	4223	tags=48%, list=27%, signal=65%	
GOBP_SPECIES_GO:0048608_REPRODUCTIVE_STRUCTURE_DEVELOPMENT	GOBP_SPECIES_GO:0048608_REPRODUCTIVE_STRUCTURE_DEVELOPMENT		157	0.33341828	1.3062756	0.030395137	0.38909817	1.0	4514	tags=39%, list=29%, signal=55%	
GOBP_SPECIES_GO:0090277_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	GOBP_SPECIES_GO:0090277_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		37	0.42860052	1.3058463	0.08695652	0.38946483	1.0	5323	tags=46%, list=34%, signal=69%	
GOBP_SPECIES_GO:0022604_REGULATION_OF_CELL_MORPHOGENESIS	GOBP_SPECIES_GO:0022604_REGULATION_OF_CELL_MORPHOGENESIS		157	0.33252653	1.3057795	0.030395137	0.38897035	1.0	4668	tags=40%, list=30%, signal=56%	
GOBP_SPECIES_GO:0043271_NEGATIVE_REGULATION_OF_ION_TRANSPORT	GOBP_SPECIES_GO:0043271_NEGATIVE_REGULATION_OF_ION_TRANSPORT		23	0.4731995	1.3057554	0.11861314	0.38836017	1.0	1795	tags=35%, list=11%, signal=39%	
GOBP_SPECIES_GO:0006688_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006688_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS		21	0.48713666	1.3050557	0.1433506	0.38948265	1.0	2836	tags=43%, list=18%, signal=52%	
GOBP_SPECIES_GO:0061458_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GOBP_SPECIES_GO:0061458_REPRODUCTIVE_SYSTEM_DEVELOPMENT		157	0.33341828	1.3049644	0.034833092	0.38905415	1.0	4514	tags=39%, list=29%, signal=55%	
GOBP_SPECIES_GO:0001763_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_SPECIES_GO:0001763_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		134	0.33926684	1.304527	0.044753086	0.38951832	1.0	4535	tags=39%, list=29%, signal=54%	
GOBP_SPECIES_GO:0140448_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	GOBP_SPECIES_GO:0140448_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING		28	0.45077473	1.3045168	0.11111111	0.38889143	1.0	3503	tags=36%, list=22%, signal=46%	
GOBP_SPECIES_GO:0010506_REGULATION_OF_AUTOPHAGY	GOBP_SPECIES_GO:0010506_REGULATION_OF_AUTOPHAGY		170	0.3306321	1.304508	0.02183406	0.38825384	1.0	4527	tags=42%, list=29%, signal=59%	
GOBP_SPECIES_GO:0070374_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_SPECIES_GO:0070374_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		43	0.4071465	1.3031393	0.08885018	0.3911242	1.0	4389	tags=53%, list=28%, signal=74%	
GOBP_SPECIES_GO:0008037_CELL_RECOGNITION	GOBP_SPECIES_GO:0008037_CELL_RECOGNITION		221	0.32146645	1.3031063	0.026049204	0.39056692	1.0	3826	tags=33%, list=24%, signal=42%	
GOBP_SPECIES_GO:0002808_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0002808_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_BIOSYNTHETIC_PROCESS		51	0.4023155	1.3026707	0.09283388	0.39096275	1.0	3244	tags=39%, list=21%, signal=49%	
GOMF_SPECIES_GO:0015280_LIGAND-GATED_SODIUM_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0015280_LIGAND-GATED_SODIUM_CHANNEL_ACTIVITY		24	0.46095982	1.3026406	0.11754386	0.3903874	1.0	2446	tags=33%, list=16%, signal=39%	
GOBP_SPECIES_GO:0000272_POLYSACCHARIDE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0000272_POLYSACCHARIDE_CATABOLIC_PROCESS		44	0.41462755	1.3025266	0.08552632	0.39003742	1.0	4095	tags=34%, list=26%, signal=46%	
GOBP_SPECIES_GO:0032922_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	GOBP_SPECIES_GO:0032922_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION		19	0.50340426	1.3019964	0.1340388	0.39073512	1.0	3085	tags=42%, list=20%, signal=52%	
GOBP_SPECIES_GO:0016062_ADAPTATION_OF_RHODOPSIN_MEDIATED_SIGNALING	GOBP_SPECIES_GO:0016062_ADAPTATION_OF_RHODOPSIN_MEDIATED_SIGNALING		29	0.4524322	1.3010108	0.09824561	0.39254877	1.0	4093	tags=45%, list=26%, signal=60%	
GOBP_SPECIES_GO:0061245_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	GOBP_SPECIES_GO:0061245_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY		70	0.37395227	1.300882	0.07450331	0.39225268	1.0	4779	tags=46%, list=30%, signal=65%	
GOBP_SPECIES_GO:0042059_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0042059_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		51	0.39861223	1.3008621	0.08589952	0.39165843	1.0	4572	tags=49%, list=29%, signal=69%	
GOBP_SPECIES_GO:0007384_SPECIFICATION_OF_SEGMENTAL_IDENTITY,_THORAX	GOBP_SPECIES_GO:0007384_SPECIFICATION_OF_SEGMENTAL_IDENTITY,_THORAX		15	0.53232235	1.3006513	0.1466431	0.3915407	1.0	2985	tags=47%, list=19%, signal=58%	
GOBP_SPECIES_GO:0042044_FLUID_TRANSPORT	GOBP_SPECIES_GO:0042044_FLUID_TRANSPORT		62	0.38517275	1.3004258	0.08429752	0.39146414	1.0	2988	tags=31%, list=19%, signal=38%	
GOBP_SPECIES_GO:0106030_NEURON_PROJECTION_FASCICULATION	GOBP_SPECIES_GO:0106030_NEURON_PROJECTION_FASCICULATION		36	0.43721732	1.3004245	0.11965812	0.3908171	1.0	3960	tags=42%, list=25%, signal=56%	
GOBP_SPECIES_GO:0070328_TRIGLYCERIDE_HOMEOSTASIS	GOBP_SPECIES_GO:0070328_TRIGLYCERIDE_HOMEOSTASIS		69	0.37796578	1.3003136	0.06410257	0.3903963	1.0	4566	tags=48%, list=29%, signal=67%	
GOBP_SPECIES_GO:0007450_DORSAL/VENTRAL_PATTERN_FORMATION,_IMAGINAL_DISC	GOBP_SPECIES_GO:0007450_DORSAL/VENTRAL_PATTERN_FORMATION,_IMAGINAL_DISC		92	0.36013046	1.3002098	0.07395994	0.39002296	1.0	4355	tags=41%, list=28%, signal=57%	
GOBP_SPECIES_GO:0001751_COMPOUND_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP_SPECIES_GO:0001751_COMPOUND_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION		398	0.30341268	1.2997725	0.0066313	0.39047265	1.0	4228	tags=37%, list=27%, signal=49%	
GOBP_SPECIES_GO:0043149_STRESS_FIBER_ASSEMBLY	GOBP_SPECIES_GO:0043149_STRESS_FIBER_ASSEMBLY		20	0.4876865	1.2997257	0.14561403	0.38995913	1.0	4621	tags=50%, list=29%, signal=71%	
GOBP_SPECIES_GO:0007474_IMAGINAL_DISC-DERIVED_WING_VEIN_SPECIFICATION	GOBP_SPECIES_GO:0007474_IMAGINAL_DISC-DERIVED_WING_VEIN_SPECIFICATION		103	0.35084134	1.2994012	0.051580697	0.39015484	1.0	4572	tags=49%, list=29%, signal=68%	
GOBP_SPECIES_GO:1901701_CELLULAR_RESPONSE_TO_OXYGEN-CONTAINING_COMPOUND	GOBP_SPECIES_GO:1901701_CELLULAR_RESPONSE_TO_OXYGEN-CONTAINING_COMPOUND		335	0.3099683	1.2993602	0.01321004	0.38960966	1.0	4429	tags=38%, list=28%, signal=51%	
