NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0030717_OOCYTE_KARYOSOME_FORMATION	GOBP_SPECIES_GO:0030717_OOCYTE_KARYOSOME_FORMATION	Details ...	45	-0.37403688	-1.3791529	0.04347826	0.23301636	1.0	2712	tags=27%, list=17%, signal=32%	
GOBP_SPECIES_GO:0043281_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_SPECIES_GO:0043281_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	Details ...	46	-0.37377957	-1.3790087	0.044025157	0.23247936	1.0	3722	tags=39%, list=24%, signal=51%	
GOCC_SPECIES_GO:0030122_AP-2_ADAPTOR_COMPLEX	GOCC_SPECIES_GO:0030122_AP-2_ADAPTOR_COMPLEX	Details ...	18	-0.48268855	-1.3787761	0.08479532	0.23205504	1.0	4939	tags=67%, list=31%, signal=97%	
GOMF_SPECIES_GO:0004520_ENDODEOXYRIBONUCLEASE_ACTIVITY	GOMF_SPECIES_GO:0004520_ENDODEOXYRIBONUCLEASE_ACTIVITY	Details ...	28	-0.4263379	-1.3739251	0.08163265	0.23820306	1.0	1093	tags=25%, list=7%, signal=27%	
GOCC_SPECIES_GO:0048475_COATED_MEMBRANE	GOCC_SPECIES_GO:0048475_COATED_MEMBRANE	Details ...	47	-0.37787563	-1.373572	0.044728436	0.23791805	1.0	4939	tags=49%, list=31%, signal=71%	
GOCC_SPECIES_GO:0000781_CHROMOSOME,_TELOMERIC_REGION	GOCC_SPECIES_GO:0000781_CHROMOSOME,_TELOMERIC_REGION	Details ...	21	-0.46287176	-1.3730831	0.09137056	0.2378911	1.0	2956	tags=38%, list=19%, signal=47%	
GOBP_SPECIES_GO:0140014_MITOTIC_NUCLEAR_DIVISION	GOBP_SPECIES_GO:0140014_MITOTIC_NUCLEAR_DIVISION	Details ...	204	-0.30200937	-1.3723313	0.006060606	0.23819147	1.0	2930	tags=32%, list=19%, signal=39%	
GOCC_SPECIES_GO:0016469_PROTON-TRANSPORTING_TWO-SECTOR_ATPASE_COMPLEX	GOCC_SPECIES_GO:0016469_PROTON-TRANSPORTING_TWO-SECTOR_ATPASE_COMPLEX	Details ...	53	-0.37585387	-1.3718718	0.038348082	0.23810783	1.0	1859	tags=25%, list=12%, signal=28%	
GOBP_SPECIES_GO:0051306_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_SPECIES_GO:0051306_MITOTIC_SISTER_CHROMATID_SEPARATION	Details ...	57	-0.36672327	-1.3716047	0.052117262	0.23766376	1.0	3121	tags=39%, list=20%, signal=48%	
GOBP_SPECIES_GO:1901607_ALPHA-AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:1901607_ALPHA-AMINO_ACID_BIOSYNTHETIC_PROCESS	Details ...	88	-0.33538872	-1.3705567	0.027237354	0.23838547	1.0	1767	tags=22%, list=11%, signal=24%	
GOBP_SPECIES_GO:0051091_POSITIVE_REGULATION_OF_D-BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_SPECIES_GO:0051091_POSITIVE_REGULATION_OF_D-BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	Details ...	25	-0.43547353	-1.3695189	0.084033616	0.23919657	1.0	2348	tags=44%, list=15%, signal=52%	
GOBP_SPECIES_GO:0051303_ESTABLISHMENT_OF_CHROMOSOME_LOCALIZATION	GOBP_SPECIES_GO:0051303_ESTABLISHMENT_OF_CHROMOSOME_LOCALIZATION	Details ...	24	-0.4469953	-1.3684005	0.08516484	0.2400781	1.0	1480	tags=29%, list=9%, signal=32%	
GOCC_SPECIES_GO:0033178_PROTON-TRANSPORTING_TWO-SECTOR_ATPASE_COMPLEX,_CATALYTIC_DOMAIN	GOCC_SPECIES_GO:0033178_PROTON-TRANSPORTING_TWO-SECTOR_ATPASE_COMPLEX,_CATALYTIC_DOMAIN	Details ...	22	-0.4458207	-1.3683974	0.096	0.2393191	1.0	2603	tags=32%, list=17%, signal=38%	
GOBP_SPECIES_GO:0043462_REGULATION_OF_ATP-DEPENDENT_ACTIVITY	GOBP_SPECIES_GO:0043462_REGULATION_OF_ATP-DEPENDENT_ACTIVITY	Details ...	31	-0.42002594	-1.3666742	0.08459215	0.2411698	1.0	2083	tags=35%, list=13%, signal=41%	
GOBP_SPECIES_GO:1903046_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_SPECIES_GO:1903046_MEIOTIC_CELL_CYCLE_PROCESS	Details ...	267	-0.286673	-1.3660505	0.007751938	0.24123345	1.0	3123	tags=30%, list=20%, signal=37%	
GOCC_SPECIES_GO:0000785_CHROMATIN	GOCC_SPECIES_GO:0000785_CHROMATIN	Details ...	339	-0.2766802	-1.3656466	0.0	0.2410634	1.0	2956	tags=28%, list=19%, signal=34%	
GOBP_SPECIES_GO:0035010_ENCAPSULATION_OF_FOREIGN_TARGET	GOBP_SPECIES_GO:0035010_ENCAPSULATION_OF_FOREIGN_TARGET	Details ...	78	-0.34128603	-1.3648325	0.03088803	0.24155217	1.0	3551	tags=36%, list=23%, signal=46%	
GOMF_SPECIES_GO:0031406_CARBOXYLIC_ACID_BINDING	GOMF_SPECIES_GO:0031406_CARBOXYLIC_ACID_BINDING	Details ...	28	-0.42434677	-1.3628727	0.07219251	0.24365328	1.0	1315	tags=29%, list=8%, signal=31%	
GOBP_SPECIES_GO:0009199_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009199_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	Details ...	51	-0.37276527	-1.3628048	0.046511628	0.24296391	1.0	1859	tags=27%, list=12%, signal=31%	
GOCC_SPECIES_GO:0030128_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	GOCC_SPECIES_GO:0030128_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	Details ...	18	-0.48268855	-1.362359	0.10880829	0.2427879	1.0	4939	tags=67%, list=31%, signal=97%	
GOBP_SPECIES_GO:0071824_PROTEIN-D_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_SPECIES_GO:0071824_PROTEIN-D_COMPLEX_SUBUNIT_ORGANIZATION	Details ...	94	-0.3307733	-1.3601495	0.015686275	0.24510942	1.0	3393	tags=40%, list=22%, signal=51%	
GOBP_SPECIES_GO:0009631_COLD_ACCLIMATION	GOBP_SPECIES_GO:0009631_COLD_ACCLIMATION	Details ...	16	-0.48976335	-1.3599385	0.10997442	0.2446762	1.0	2046	tags=38%, list=13%, signal=43%	
GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	103	-0.3230323	-1.3593391	0.017021276	0.24471177	1.0	2906	tags=36%, list=18%, signal=44%	
GOCC_SPECIES_GO:0000932_P-BODY	GOCC_SPECIES_GO:0000932_P-BODY	Details ...	58	-0.36096844	-1.3583275	0.041666668	0.24543358	1.0	2753	tags=31%, list=17%, signal=37%	
GOBP_SPECIES_GO:0030301_CHOLESTEROL_TRANSPORT	GOBP_SPECIES_GO:0030301_CHOLESTEROL_TRANSPORT	Details ...	27	-0.42270523	-1.3576657	0.06685237	0.245729	1.0	2987	tags=37%, list=19%, signal=46%	
GOMF_SPECIES_GO:0008301_D_BINDING,_BENDING	GOMF_SPECIES_GO:0008301_D_BINDING,_BENDING	Details ...	15	-0.5046246	-1.3572549	0.10512821	0.24558972	1.0	2752	tags=47%, list=17%, signal=56%	
GOBP_SPECIES_GO:0097039_PROTEIN_LINEAR_POLYUBIQUITINATION	GOBP_SPECIES_GO:0097039_PROTEIN_LINEAR_POLYUBIQUITINATION	Details ...	17	-0.47491923	-1.3557547	0.0795756	0.24710698	1.0	3941	tags=53%, list=25%, signal=71%	
GOMF_SPECIES_GO:0016408_C-ACYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0016408_C-ACYLTRANSFERASE_ACTIVITY	Details ...	15	-0.48446715	-1.3553032	0.10933334	0.24700375	1.0	3106	tags=40%, list=20%, signal=50%	
GOBP_SPECIES_GO:0045786_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_SPECIES_GO:0045786_NEGATIVE_REGULATION_OF_CELL_CYCLE	Details ...	132	-0.31256643	-1.3520283	0.009259259	0.25129277	1.0	2856	tags=28%, list=18%, signal=34%	
GOMF_SPECIES_GO:0044389_UBIQUITIN-LIKE_PROTEIN_LIGASE_BINDING	GOMF_SPECIES_GO:0044389_UBIQUITIN-LIKE_PROTEIN_LIGASE_BINDING	Details ...	92	-0.32838216	-1.3517269	0.025751073	0.25094408	1.0	3946	tags=38%, list=25%, signal=50%	
GOBP_SPECIES_GO:1902850_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_SPECIES_GO:1902850_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	Details ...	125	-0.30847248	-1.3450778	0.03587444	0.26036254	1.0	2959	tags=34%, list=19%, signal=42%	
GOBP_SPECIES_GO:0006783_HEME_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006783_HEME_BIOSYNTHETIC_PROCESS	Details ...	18	-0.46835142	-1.3450755	0.12737127	0.25957355	1.0	2233	tags=39%, list=14%, signal=45%	
GOMF_SPECIES_GO:0042834_PEPTIDOGLYCAN_BINDING	GOMF_SPECIES_GO:0042834_PEPTIDOGLYCAN_BINDING	Details ...	22	-0.43902412	-1.3445818	0.09217877	0.2595879	1.0	1562	tags=32%, list=10%, signal=35%	
GOBP_SPECIES_GO:0051052_REGULATION_OF_D_METABOLIC_PROCESS	GOBP_SPECIES_GO:0051052_REGULATION_OF_D_METABOLIC_PROCESS	Details ...	97	-0.31674778	-1.3443025	0.02734375	0.25931966	1.0	2899	tags=34%, list=18%, signal=41%	
GOMF_SPECIES_GO:0051287_D_BINDING	GOMF_SPECIES_GO:0051287_D_BINDING	Details ...	47	-0.36842367	-1.3432502	0.060126584	0.2601445	1.0	4448	tags=49%, list=28%, signal=68%	
GOBP_SPECIES_GO:0009409_RESPONSE_TO_COLD	GOBP_SPECIES_GO:0009409_RESPONSE_TO_COLD	Details ...	26	-0.42646733	-1.3430293	0.07692308	0.25968164	1.0	2536	tags=35%, list=16%, signal=41%	
GOBP_SPECIES_GO:0018992_GERM-LINE_SEX_DETERMINATION	GOBP_SPECIES_GO:0018992_GERM-LINE_SEX_DETERMINATION	Details ...	15	-0.49332076	-1.3425676	0.13715711	0.25964382	1.0	3902	tags=53%, list=25%, signal=71%	
GOBP_SPECIES_GO:0007098_CENTROSOME_CYCLE	GOBP_SPECIES_GO:0007098_CENTROSOME_CYCLE	Details ...	147	-0.30485302	-1.3418868	0.014851485	0.25993708	1.0	2420	tags=27%, list=15%, signal=31%	
GOBP_SPECIES_GO:0034502_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_SPECIES_GO:0034502_PROTEIN_LOCALIZATION_TO_CHROMOSOME	Details ...	42	-0.37781104	-1.3410102	0.060126584	0.26055095	1.0	1921	tags=29%, list=12%, signal=32%	
GOBP_SPECIES_GO:0051231_SPINDLE_ELONGATION	GOBP_SPECIES_GO:0051231_SPINDLE_ELONGATION	Details ...	22	-0.43384594	-1.3409494	0.10393258	0.25986585	1.0	1547	tags=27%, list=10%, signal=30%	
GOBP_SPECIES_GO:0010639_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_SPECIES_GO:0010639_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	Details ...	99	-0.31762755	-1.3389529	0.025454545	0.2621073	1.0	2979	tags=31%, list=19%, signal=38%	
GOCC_SPECIES_GO:0030118_CLATHRIN_COAT	GOCC_SPECIES_GO:0030118_CLATHRIN_COAT	Details ...	29	-0.40830338	-1.3380365	0.08988764	0.26271784	1.0	4939	tags=52%, list=31%, signal=75%	
GOBP_SPECIES_GO:0048285_ORGANELLE_FISSION	GOBP_SPECIES_GO:0048285_ORGANELLE_FISSION	Details ...	385	-0.2699014	-1.3380297	0.0	0.26195928	1.0	3123	tags=31%, list=20%, signal=38%	
GOBP_SPECIES_GO:0045448_MITOTIC_CELL_CYCLE,_EMBRYONIC	GOBP_SPECIES_GO:0045448_MITOTIC_CELL_CYCLE,_EMBRYONIC	Details ...	57	-0.35723788	-1.3365214	0.045936394	0.2634215	1.0	2348	tags=35%, list=15%, signal=41%	
GOBP_SPECIES_GO:0042073_INTRACILIARY_TRANSPORT	GOBP_SPECIES_GO:0042073_INTRACILIARY_TRANSPORT	Details ...	22	-0.43584076	-1.3362987	0.087671235	0.26295915	1.0	4214	tags=50%, list=27%, signal=68%	
GOMF_SPECIES_GO:0008238_EXOPEPTIDASE_ACTIVITY	GOMF_SPECIES_GO:0008238_EXOPEPTIDASE_ACTIVITY	Details ...	139	-0.29945958	-1.3346561	0.01746725	0.2647132	1.0	2631	tags=30%, list=17%, signal=36%	
GOBP_SPECIES_GO:0009062_FATTY_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0009062_FATTY_ACID_CATABOLIC_PROCESS	Details ...	85	-0.32508478	-1.3333547	0.03952569	0.26601508	1.0	2243	tags=26%, list=14%, signal=30%	
GOCC_SPECIES_GO:0045495_POLE_PLASM	GOCC_SPECIES_GO:0045495_POLE_PLASM	Details ...	86	-0.32393336	-1.3333372	0.036585364	0.2652638	1.0	2753	tags=28%, list=17%, signal=34%	
GOBP_SPECIES_GO:2001234_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_SPECIES_GO:2001234_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	Details ...	35	-0.38898242	-1.3327303	0.07210031	0.26540345	1.0	2944	tags=29%, list=19%, signal=35%	
GOMF_SPECIES_GO:0015035_PROTEIN-DISULFIDE_REDUCTASE_ACTIVITY	GOMF_SPECIES_GO:0015035_PROTEIN-DISULFIDE_REDUCTASE_ACTIVITY	Details ...	44	-0.3648882	-1.3324293	0.06101695	0.26513493	1.0	4064	tags=50%, list=26%, signal=67%	
GOBP_SPECIES_GO:0140013_MEIOTIC_NUCLEAR_DIVISION	GOBP_SPECIES_GO:0140013_MEIOTIC_NUCLEAR_DIVISION	Details ...	218	-0.28813708	-1.3313775	0.005952381	0.2661824	1.0	3941	tags=39%, list=25%, signal=51%	
GOBP_SPECIES_GO:0051299_CENTROSOME_SEPARATION	GOBP_SPECIES_GO:0051299_CENTROSOME_SEPARATION	Details ...	49	-0.36551225	-1.32999	0.059936907	0.26750752	1.0	3121	tags=41%, list=20%, signal=51%	
GOBP_SPECIES_GO:0061988_KARYOSOME_FORMATION	GOBP_SPECIES_GO:0061988_KARYOSOME_FORMATION	Details ...	45	-0.37403688	-1.3291045	0.06818182	0.26810429	1.0	2712	tags=27%, list=17%, signal=32%	
GOMF_SPECIES_GO:0016893_ENDONUCLEASE_ACTIVITY,_ACTIVE_WITH_EITHER_RIBO-_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5	GOMF_SPECIES_GO:0016893_ENDONUCLEASE_ACTIVITY,_ACTIVE_WITH_EITHER_RIBO-_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5	Details ...	35	-0.38630667	-1.328894	0.08139535	0.26764414	1.0	1093	tags=14%, list=7%, signal=15%	
GOBP_SPECIES_GO:1901987_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_SPECIES_GO:1901987_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Details ...	194	-0.28804186	-1.3287079	0.0	0.2671742	1.0	2907	tags=30%, list=18%, signal=36%	
GOBP_SPECIES_GO:0009794_REGULATION_OF_MITOTIC_CELL_CYCLE,_EMBRYONIC	GOBP_SPECIES_GO:0009794_REGULATION_OF_MITOTIC_CELL_CYCLE,_EMBRYONIC	Details ...	28	-0.41029906	-1.3283207	0.0931677	0.26699242	1.0	2706	tags=39%, list=17%, signal=47%	
GOBP_SPECIES_GO:0033014_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0033014_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	Details ...	19	-0.46221754	-1.3278761	0.115384616	0.26696485	1.0	2233	tags=37%, list=14%, signal=43%	
GOMF_SPECIES_GO:0140030_MODIFICATION-DEPENDENT_PROTEIN_BINDING	GOMF_SPECIES_GO:0140030_MODIFICATION-DEPENDENT_PROTEIN_BINDING	Details ...	52	-0.36231735	-1.3276926	0.06168831	0.26650274	1.0	1774	tags=23%, list=11%, signal=26%	
GOBP_SPECIES_GO:0019941_MODIFICATION-DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0019941_MODIFICATION-DEPENDENT_PROTEIN_CATABOLIC_PROCESS	Details ...	437	-0.26400313	-1.3275661	0.0	0.26596615	1.0	2512	tags=24%, list=16%, signal=27%	
GOBP_SPECIES_GO:0006779_PORPHYRIN-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006779_PORPHYRIN-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	Details ...	18	-0.46835142	-1.3274744	0.1155914	0.2653601	1.0	2233	tags=39%, list=14%, signal=45%	
GOCC_SPECIES_GO:0030132_CLATHRIN_COAT_OF_COATED_PIT	GOCC_SPECIES_GO:0030132_CLATHRIN_COAT_OF_COATED_PIT	Details ...	23	-0.43639418	-1.3274109	0.09770115	0.2647101	1.0	4939	tags=61%, list=31%, signal=89%	
GOBP_SPECIES_GO:0031023_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GOBP_SPECIES_GO:0031023_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	Details ...	151	-0.29723307	-1.3274009	0.010204081	0.26398882	1.0	2420	tags=26%, list=15%, signal=30%	
GOMF_SPECIES_GO:0016801_HYDROLASE_ACTIVITY,_ACTING_ON_ETHER_BONDS	GOMF_SPECIES_GO:0016801_HYDROLASE_ACTIVITY,_ACTING_ON_ETHER_BONDS	Details ...	16	-0.47120157	-1.3240204	0.17783505	0.26862922	1.0	3027	tags=44%, list=19%, signal=54%	
GOBP_SPECIES_GO:0006397_MR_PROCESSING	GOBP_SPECIES_GO:0006397_MR_PROCESSING	Details ...	391	-0.26805627	-1.3227613	0.0	0.2697972	1.0	2331	tags=27%, list=15%, signal=30%	
GOCC_SPECIES_GO:0005818_ASTER	GOCC_SPECIES_GO:0005818_ASTER	Details ...	20	-0.44785756	-1.3202213	0.12634408	0.2730992	1.0	4466	tags=60%, list=28%, signal=84%	
GOCC_SPECIES_GO:0030120_VESICLE_COAT	GOCC_SPECIES_GO:0030120_VESICLE_COAT	Details ...	43	-0.36815196	-1.3199881	0.07165109	0.27276173	1.0	4939	tags=49%, list=31%, signal=71%	
GOBP_SPECIES_GO:0033013_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0033013_TETRAPYRROLE_METABOLIC_PROCESS	Details ...	20	-0.44329602	-1.3197157	0.12787724	0.27249202	1.0	2233	tags=35%, list=14%, signal=41%	
GOBP_SPECIES_GO:2001233_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_SPECIES_GO:2001233_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	Details ...	38	-0.38026193	-1.3197153	0.09011628	0.27175033	1.0	3645	tags=32%, list=23%, signal=41%	
GOBP_SPECIES_GO:0009100_GLYCOPROTEIN_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009100_GLYCOPROTEIN_METABOLIC_PROCESS	Details ...	176	-0.28713903	-1.318083	0.0	0.27359718	1.0	2348	tags=24%, list=15%, signal=28%	
GOBP_SPECIES_GO:0008652_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0008652_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	Details ...	102	-0.31492883	-1.3171138	0.041322313	0.27444407	1.0	1767	tags=21%, list=11%, signal=23%	
GOCC_SPECIES_GO:0030665_CLATHRIN-COATED_VESICLE_MEMBRANE	GOCC_SPECIES_GO:0030665_CLATHRIN-COATED_VESICLE_MEMBRANE	Details ...	30	-0.39369074	-1.3167669	0.099415205	0.2742447	1.0	4939	tags=53%, list=31%, signal=78%	
GOBP_SPECIES_GO:0042168_HEME_METABOLIC_PROCESS	GOBP_SPECIES_GO:0042168_HEME_METABOLIC_PROCESS	Details ...	20	-0.44329602	-1.3162067	0.102827765	0.27443194	1.0	2233	tags=35%, list=14%, signal=41%	
GOBP_SPECIES_GO:0090307_MITOTIC_SPINDLE_ASSEMBLY	GOBP_SPECIES_GO:0090307_MITOTIC_SPINDLE_ASSEMBLY	Details ...	20	-0.44218993	-1.3134732	0.11405835	0.27800873	1.0	4451	tags=55%, list=28%, signal=77%	
GOBP_SPECIES_GO:0006739_DP_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006739_DP_METABOLIC_PROCESS	Details ...	18	-0.46012592	-1.3129869	0.10393258	0.27799574	1.0	4344	tags=50%, list=28%, signal=69%	
GOBP_SPECIES_GO:0034501_PROTEIN_LOCALIZATION_TO_KINETOCHORE	GOBP_SPECIES_GO:0034501_PROTEIN_LOCALIZATION_TO_KINETOCHORE	Details ...	22	-0.43008536	-1.3121977	0.124668434	0.27860224	1.0	771	tags=23%, list=5%, signal=24%	
GOMF_SPECIES_GO:0016668_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_A_SULFUR_GROUP_OF_DONORS,_D(P)_AS_ACCEPTOR	GOMF_SPECIES_GO:0016668_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_A_SULFUR_GROUP_OF_DONORS,_D(P)_AS_ACCEPTOR	Details ...	17	-0.47017696	-1.3118829	0.10512129	0.27843016	1.0	3624	tags=47%, list=23%, signal=61%	
GOBP_SPECIES_GO:0006511_UBIQUITIN-DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0006511_UBIQUITIN-DEPENDENT_PROTEIN_CATABOLIC_PROCESS	Details ...	436	-0.26401335	-1.3117797	0.0	0.27786607	1.0	2512	tags=24%, list=16%, signal=27%	
GOMF_SPECIES_GO:0047134_PROTEIN-DISULFIDE_REDUCTASE_(D(P))_ACTIVITY	GOMF_SPECIES_GO:0047134_PROTEIN-DISULFIDE_REDUCTASE_(D(P))_ACTIVITY	Details ...	17	-0.47017696	-1.3109845	0.15342465	0.27848735	1.0	3624	tags=47%, list=23%, signal=61%	
GOCC_SPECIES_GO:0031672_A_BAND	GOCC_SPECIES_GO:0031672_A_BAND	Details ...	28	-0.40059698	-1.3109426	0.12426036	0.27782804	1.0	986	tags=25%, list=6%, signal=27%	
GOBP_SPECIES_GO:0016485_PROTEIN_PROCESSING	GOBP_SPECIES_GO:0016485_PROTEIN_PROCESSING	Details ...	126	-0.2967304	-1.3103174	0.013157895	0.27813318	1.0	2494	tags=24%, list=16%, signal=28%	
GOBP_SPECIES_GO:0007538_PRIMARY_SEX_DETERMINATION	GOBP_SPECIES_GO:0007538_PRIMARY_SEX_DETERMINATION	Details ...	22	-0.4229711	-1.3078667	0.094986804	0.28142622	1.0	3902	tags=50%, list=25%, signal=66%	
GOBP_SPECIES_GO:0010498_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0010498_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	Details ...	366	-0.26264957	-1.3073344	0.011627907	0.28155518	1.0	2968	tags=27%, list=19%, signal=33%	
GOBP_SPECIES_GO:1900150_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS	GOBP_SPECIES_GO:1900150_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS	Details ...	27	-0.4167619	-1.3063607	0.11484594	0.28262258	1.0	423	tags=19%, list=3%, signal=19%	
GOBP_SPECIES_GO:0006338_CHROMATIN_REMODELING	GOBP_SPECIES_GO:0006338_CHROMATIN_REMODELING	Details ...	172	-0.2872513	-1.305114	0.011235955	0.28400818	1.0	2956	tags=30%, list=19%, signal=36%	
GOBP_SPECIES_GO:0033301_CELL_CYCLE_COMPRISING_MITOSIS_WITHOUT_CYTOKINESIS	GOBP_SPECIES_GO:0033301_CELL_CYCLE_COMPRISING_MITOSIS_WITHOUT_CYTOKINESIS	Details ...	39	-0.37468734	-1.3047222	0.09467456	0.28397733	1.0	2348	tags=38%, list=15%, signal=45%	
GOCC_SPECIES_GO:0030125_CLATHRIN_VESICLE_COAT	GOCC_SPECIES_GO:0030125_CLATHRIN_VESICLE_COAT	Details ...	26	-0.41007337	-1.3045622	0.11716621	0.2834524	1.0	4939	tags=54%, list=31%, signal=78%	
GOMF_SPECIES_GO:0043177_ORGANIC_ACID_BINDING	GOMF_SPECIES_GO:0043177_ORGANIC_ACID_BINDING	Details ...	25	-0.41180217	-1.3041047	0.11111111	0.2834826	1.0	1315	tags=28%, list=8%, signal=31%	
GOCC_SPECIES_GO:0005905_CLATHRIN-COATED_PIT	GOCC_SPECIES_GO:0005905_CLATHRIN-COATED_PIT	Details ...	33	-0.39236924	-1.3034593	0.08732394	0.28389072	1.0	5290	tags=61%, list=34%, signal=91%	
GOBP_SPECIES_GO:0007346_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0007346_REGULATION_OF_MITOTIC_CELL_CYCLE	Details ...	264	-0.27541226	-1.3016391	0.016129032	0.28619242	1.0	2907	tags=28%, list=18%, signal=34%	
GOBP_SPECIES_GO:0007539_PRIMARY_SEX_DETERMINATION,_SOMA	GOBP_SPECIES_GO:0007539_PRIMARY_SEX_DETERMINATION,_SOMA	Details ...	16	-0.4663282	-1.3014673	0.1452514	0.2857684	1.0	3902	tags=56%, list=25%, signal=75%	
GOMF_SPECIES_GO:0003756_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY	GOMF_SPECIES_GO:0003756_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY	Details ...	18	-0.45917556	-1.2999924	0.15039578	0.28758413	1.0	4554	tags=67%, list=29%, signal=94%	
GOBP_SPECIES_GO:0090308_REGULATION_OF_D_METHYLATION-DEPENDENT_HETEROCHROMATIN_ASSEMBLY	GOBP_SPECIES_GO:0090308_REGULATION_OF_D_METHYLATION-DEPENDENT_HETEROCHROMATIN_ASSEMBLY	Details ...	18	-0.45796424	-1.2997655	0.1401099	0.28727224	1.0	424	tags=17%, list=3%, signal=17%	
GOCC_SPECIES_GO:0005849_MR_CLEAVAGE_FACTOR_COMPLEX	GOCC_SPECIES_GO:0005849_MR_CLEAVAGE_FACTOR_COMPLEX	Details ...	31	-0.3996545	-1.2989928	0.11746988	0.2878087	1.0	1895	tags=32%, list=12%, signal=37%	
GOBP_SPECIES_GO:0071459_PROTEIN_LOCALIZATION_TO_CHROMOSOME,_CENTROMERIC_REGION	GOBP_SPECIES_GO:0071459_PROTEIN_LOCALIZATION_TO_CHROMOSOME,_CENTROMERIC_REGION	Details ...	22	-0.43008536	-1.2985318	0.12307692	0.28782895	1.0	771	tags=23%, list=5%, signal=24%	
GOBP_SPECIES_GO:0140718_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	GOBP_SPECIES_GO:0140718_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	Details ...	35	-0.38690412	-1.296526	0.09562842	0.29037914	1.0	1166	tags=20%, list=7%, signal=22%	
